,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER
6488,21900339.0,LA Clippers,Washington Wizards,135.0,119.0,254.0,16.0,LA Clippers
6489,21900340.0,Sacramento Kings,Dallas Mavericks,110.0,106.0,216.0,4.0,Sacramento Kings
6490,21900341.0,Oklahoma City Thunder,Portland Trail Blazers,108.0,96.0,204.0,12.0,Oklahoma City Thunder
6491,21900342.0,Minnesota Timberwolves,Los Angeles Lakers,125.0,142.0,267.0,17.0,Los Angeles Lakers
6492,21900343.0,LA Clippers,Indiana Pacers,110.0,99.0,209.0,11.0,LA Clippers
6493,21900344.0,Cleveland Cavaliers,Boston Celtics,88.0,110.0,198.0,22.0,Boston Celtics
6494,21900345.0,Toronto Raptors,Chicago Bulls,93.0,92.0,185.0,1.0,Toronto Raptors
6495,21900346.0,Sacramento Kings,Houston Rockets,119.0,118.0,237.0,1.0,Sacramento Kings
6496,21900347.0,Orlando Magic,Milwaukee Bucks,101.0,110.0,211.0,9.0,Milwaukee Bucks
6497,21900348.0,Detroit Pistons,New Orleans Pelicans,105.0,103.0,208.0,2.0,Detroit Pistons
6498,21900349.0,Minnesota Timberwolves,Phoenix Suns,109.0,125.0,234.0,16.0,Phoenix Suns
6499,21900350.0,Oklahoma City Thunder,Utah Jazz,104.0,90.0,194.0,14.0,Oklahoma City Thunder
6500,21900351.0,Memphis Grizzlies,Golden State Warriors,110.0,102.0,212.0,8.0,Memphis Grizzlies
6501,21900352.0,Washington Wizards,Charlotte Hornets,107.0,114.0,221.0,7.0,Charlotte Hornets
6502,21900353.0,Denver Nuggets,Philadelphia 76ers,92.0,97.0,189.0,5.0,Philadelphia 76ers
6503,21900354.0,Atlanta Hawks,Miami Heat,121.0,135.0,256.0,14.0,Miami Heat
6504,21900355.0,New York Knicks,Portland Trail Blazers,87.0,115.0,202.0,28.0,Portland Trail Blazers
6505,21900356.0,Houston Rockets,Cleveland Cavaliers,116.0,110.0,226.0,6.0,Houston Rockets
6506,21900357.0,Boston Celtics,Indiana Pacers,117.0,122.0,239.0,5.0,Indiana Pacers
6507,21900358.0,Los Angeles Lakers,Orlando Magic,96.0,87.0,183.0,9.0,Los Angeles Lakers
6508,21900359.0,LA Clippers,Toronto Raptors,112.0,92.0,204.0,20.0,LA Clippers
6509,21900360.0,Charlotte Hornets,Brooklyn Nets,113.0,108.0,221.0,5.0,Charlotte Hornets
6510,21900361.0,Atlanta Hawks,Chicago Bulls,102.0,136.0,238.0,34.0,Chicago Bulls
6511,21900362.0,Utah Jazz,Minnesota Timberwolves,127.0,116.0,243.0,11.0,Utah Jazz
6512,21900363.0,Memphis Grizzlies,Phoenix Suns,115.0,108.0,223.0,7.0,Memphis Grizzlies
6513,21900364.0,New Orleans Pelicans,Milwaukee Bucks,112.0,127.0,239.0,15.0,Milwaukee Bucks
6514,21900365.0,Oklahoma City Thunder,Sacramento Kings,93.0,94.0,187.0,1.0,Sacramento Kings
6515,21900366.0,New York Knicks,Golden State Warriors,124.0,122.0,246.0,2.0,New York Knicks
6516,21900367.0,Philadelphia 76ers,Boston Celtics,115.0,109.0,224.0,6.0,Philadelphia 76ers
6517,21900368.0,Cleveland Cavaliers,San Antonio Spurs,117.0,109.0,226.0,8.0,Cleveland Cavaliers
6518,21900369.0,Dallas Mavericks,Detroit Pistons,122.0,111.0,233.0,11.0,Dallas Mavericks
6519,21900370.0,Portland Trail Blazers,Denver Nuggets,99.0,114.0,213.0,15.0,Denver Nuggets
6520,21900371.0,Houston Rockets,Orlando Magic,130.0,107.0,237.0,23.0,Houston Rockets
6521,21900372.0,New Orleans Pelicans,Philadelphia 76ers,109.0,116.0,225.0,7.0,Philadelphia 76ers
6522,21900373.0,Indiana Pacers,Atlanta Hawks,110.0,100.0,210.0,10.0,Indiana Pacers
6523,21900374.0,Los Angeles Lakers,Miami Heat,113.0,110.0,223.0,3.0,Los Angeles Lakers
6524,21900375.0,Charlotte Hornets,Chicago Bulls,83.0,73.0,156.0,10.0,Charlotte Hornets
6525,21900376.0,Milwaukee Bucks,Memphis Grizzlies,127.0,114.0,241.0,13.0,Milwaukee Bucks
6526,21900377.0,LA Clippers,Minnesota Timberwolves,124.0,117.0,241.0,7.0,LA Clippers
6527,21900378.0,New York Knicks,Sacramento Kings,103.0,101.0,204.0,2.0,New York Knicks
6528,21900379.0,Golden State Warriors,Utah Jazz,106.0,114.0,220.0,8.0,Utah Jazz
6529,21900380.0,San Antonio Spurs,Phoenix Suns,121.0,119.0,240.0,2.0,San Antonio Spurs
6530,21900381.0,Brooklyn Nets,Toronto Raptors,102.0,110.0,212.0,8.0,Toronto Raptors
6531,21900382.0,LA Clippers,Chicago Bulls,106.0,109.0,215.0,3.0,Chicago Bulls
6532,21900383.0,Washington Wizards,Memphis Grizzlies,111.0,128.0,239.0,17.0,Memphis Grizzlies
6533,21900384.0,Miami Heat,Dallas Mavericks,122.0,118.0,240.0,4.0,Miami Heat
6534,21900385.0,Cleveland Cavaliers,Milwaukee Bucks,108.0,125.0,233.0,17.0,Milwaukee Bucks
6535,21900386.0,Detroit Pistons,Houston Rockets,115.0,107.0,222.0,8.0,Detroit Pistons
6536,21900387.0,Oklahoma City Thunder,Denver Nuggets,102.0,110.0,212.0,8.0,Denver Nuggets
6537,21900388.0,Orlando Magic,New Orleans Pelicans,130.0,119.0,249.0,11.0,Orlando Magic
6538,21900389.0,Charlotte Hornets,Indiana Pacers,85.0,107.0,192.0,22.0,Indiana Pacers
6539,21900390.0,Los Angeles Lakers,Atlanta Hawks,101.0,96.0,197.0,5.0,Los Angeles Lakers
6540,21900391.0,Philadelphia 76ers,Brooklyn Nets,89.0,109.0,198.0,20.0,Brooklyn Nets
6541,21900392.0,New York Knicks,Denver Nuggets,105.0,111.0,216.0,6.0,Denver Nuggets
6542,21900393.0,Sacramento Kings,Golden State Warriors,100.0,79.0,179.0,21.0,Sacramento Kings
6543,21900394.0,Washington Wizards,Detroit Pistons,133.0,119.0,252.0,14.0,Washington Wizards
6544,21900395.0,Cleveland Cavaliers,Toronto Raptors,113.0,133.0,246.0,20.0,Toronto Raptors
6545,21900396.0,San Antonio Spurs,Houston Rockets,107.0,109.0,216.0,2.0,Houston Rockets
6546,21900397.0,Miami Heat,Memphis Grizzlies,111.0,118.0,229.0,7.0,Memphis Grizzlies
6547,21900398.0,Dallas Mavericks,Milwaukee Bucks,120.0,116.0,236.0,4.0,Dallas Mavericks
6548,21900399.0,Chicago Bulls,Oklahoma City Thunder,106.0,109.0,215.0,3.0,Oklahoma City Thunder
6549,21900400.0,Portland Trail Blazers,Phoenix Suns,111.0,110.0,221.0,1.0,Portland Trail Blazers
6550,21900401.0,Sacramento Kings,Charlotte Hornets,102.0,110.0,212.0,8.0,Charlotte Hornets
6551,21900402.0,Los Angeles Lakers,Indiana Pacers,102.0,105.0,207.0,3.0,Indiana Pacers
6552,21900403.0,Atlanta Hawks,New York Knicks,120.0,143.0,263.0,23.0,New York Knicks
6553,21900404.0,Brooklyn Nets,New Orleans Pelicans,108.0,101.0,209.0,7.0,Brooklyn Nets
6554,21900405.0,Orlando Magic,Utah Jazz,102.0,109.0,211.0,7.0,Utah Jazz
6555,21900406.0,Phoenix Suns,LA Clippers,99.0,120.0,219.0,21.0,LA Clippers
6556,21900407.0,Charlotte Hornets,Cleveland Cavaliers,98.0,100.0,198.0,2.0,Cleveland Cavaliers
6557,21900408.0,Toronto Raptors,Detroit Pistons,112.0,99.0,211.0,13.0,Toronto Raptors
6558,21900409.0,Chicago Bulls,Washington Wizards,110.0,109.0,219.0,1.0,Chicago Bulls
6559,21900410.0,Miami Heat,Philadelphia 76ers,108.0,104.0,212.0,4.0,Miami Heat
6560,21900411.0,New Orleans Pelicans,Minnesota Timberwolves,107.0,99.0,206.0,8.0,New Orleans Pelicans
6561,21900412.0,Memphis Grizzlies,Oklahoma City Thunder,122.0,126.0,248.0,4.0,Oklahoma City Thunder
6562,21900413.0,Boston Celtics,Dallas Mavericks,109.0,103.0,212.0,6.0,Boston Celtics
6563,21900414.0,Orlando Magic,Denver Nuggets,104.0,113.0,217.0,9.0,Denver Nuggets
6564,21900415.0,Golden State Warriors,Portland Trail Blazers,112.0,122.0,234.0,10.0,Portland Trail Blazers
6565,21900416.0,Utah Jazz,Atlanta Hawks,111.0,106.0,217.0,5.0,Utah Jazz
6566,21900417.0,Los Angeles Lakers,Milwaukee Bucks,104.0,111.0,215.0,7.0,Milwaukee Bucks
6567,21900418.0,Brooklyn Nets,San Antonio Spurs,105.0,118.0,223.0,13.0,San Antonio Spurs
6568,21900419.0,Houston Rockets,LA Clippers,122.0,117.0,239.0,5.0,Houston Rockets
6569,21900420.0,Memphis Grizzlies,Cleveland Cavaliers,107.0,114.0,221.0,7.0,Cleveland Cavaliers
6570,21900421.0,Sacramento Kings,Indiana Pacers,105.0,119.0,224.0,14.0,Indiana Pacers
6571,21900422.0,Detroit Pistons,Boston Celtics,93.0,114.0,207.0,21.0,Boston Celtics
6572,21900423.0,Washington Wizards,Toronto Raptors,118.0,122.0,240.0,4.0,Toronto Raptors
6573,21900424.0,New York Knicks,Miami Heat,114.0,129.0,243.0,15.0,Miami Heat
6574,21900425.0,Dallas Mavericks,Philadelphia 76ers,117.0,98.0,215.0,19.0,Dallas Mavericks
6575,21900426.0,Phoenix Suns,Oklahoma City Thunder,108.0,126.0,234.0,18.0,Oklahoma City Thunder
6576,21900427.0,Minnesota Timberwolves,Denver Nuggets,100.0,109.0,209.0,9.0,Denver Nuggets
6577,21900428.0,Orlando Magic,Portland Trail Blazers,103.0,118.0,221.0,15.0,Portland Trail Blazers
6578,21900429.0,New Orleans Pelicans,Golden State Warriors,102.0,106.0,208.0,4.0,Golden State Warriors
6579,21900430.0,Utah Jazz,Charlotte Hornets,114.0,107.0,221.0,7.0,Utah Jazz
6580,21900431.0,Atlanta Hawks,Brooklyn Nets,112.0,122.0,234.0,10.0,Brooklyn Nets
6581,21900432.0,Chicago Bulls,Detroit Pistons,119.0,107.0,226.0,12.0,Chicago Bulls
6582,21900433.0,Washington Wizards,Philadelphia 76ers,108.0,125.0,233.0,17.0,Philadelphia 76ers
6583,21900434.0,Milwaukee Bucks,New York Knicks,123.0,102.0,225.0,21.0,Milwaukee Bucks
6584,21900435.0,Sacramento Kings,Memphis Grizzlies,115.0,119.0,234.0,4.0,Memphis Grizzlies
6585,21900436.0,LA Clippers,San Antonio Spurs,134.0,109.0,243.0,25.0,LA Clippers
6586,21900437.0,Houston Rockets,Phoenix Suns,139.0,125.0,264.0,14.0,Houston Rockets
6587,21900438.0,Minnesota Timberwolves,Portland Trail Blazers,106.0,113.0,219.0,7.0,Portland Trail Blazers
6588,21900439.0,Dallas Mavericks,Toronto Raptors,107.0,110.0,217.0,3.0,Toronto Raptors
6589,21900440.0,Charlotte Hornets,Boston Celtics,93.0,119.0,212.0,26.0,Boston Celtics
6590,21900441.0,Indiana Pacers,Milwaukee Bucks,89.0,117.0,206.0,28.0,Milwaukee Bucks
6591,21900442.0,LA Clippers,Oklahoma City Thunder,112.0,118.0,230.0,6.0,Oklahoma City Thunder
6592,21900443.0,Denver Nuggets,Los Angeles Lakers,128.0,104.0,232.0,24.0,Denver Nuggets
6593,21900444.0,Atlanta Hawks,Cleveland Cavaliers,118.0,121.0,239.0,3.0,Cleveland Cavaliers
6594,21900445.0,Philadelphia 76ers,Detroit Pistons,125.0,109.0,234.0,16.0,Philadelphia 76ers
6595,21900446.0,Toronto Raptors,Indiana Pacers,115.0,120.0,235.0,5.0,Indiana Pacers
6596,21900447.0,Washington Wizards,New York Knicks,121.0,115.0,236.0,6.0,Washington Wizards
6597,21900448.0,Chicago Bulls,Orlando Magic,95.0,103.0,198.0,8.0,Orlando Magic
6598,21900449.0,Utah Jazz,Miami Heat,104.0,107.0,211.0,3.0,Miami Heat
6599,21900450.0,San Antonio Spurs,Memphis Grizzlies,145.0,115.0,260.0,30.0,San Antonio Spurs
6600,21900451.0,Denver Nuggets,Phoenix Suns,113.0,111.0,224.0,2.0,Denver Nuggets
6601,21900452.0,New Orleans Pelicans,Portland Trail Blazers,102.0,94.0,196.0,8.0,New Orleans Pelicans
6602,21900453.0,Houston Rockets,Sacramento Kings,113.0,104.0,217.0,9.0,Houston Rockets
6603,21900454.0,Minnesota Timberwolves,Golden State Warriors,104.0,113.0,217.0,9.0,Golden State Warriors
6604,21900455.0,Boston Celtics,Toronto Raptors,118.0,102.0,220.0,16.0,Boston Celtics
6605,21900456.0,Milwaukee Bucks,Philadelphia 76ers,109.0,121.0,230.0,12.0,Philadelphia 76ers
6606,21900457.0,Houston Rockets,Golden State Warriors,104.0,116.0,220.0,12.0,Golden State Warriors
6607,21900458.0,LA Clippers,Los Angeles Lakers,111.0,106.0,217.0,5.0,LA Clippers
6608,21900459.0,New Orleans Pelicans,Denver Nuggets,112.0,100.0,212.0,12.0,New Orleans Pelicans
6609,21900460.0,Washington Wizards,Detroit Pistons,102.0,132.0,234.0,30.0,Detroit Pistons
6610,21900461.0,New York Knicks,Brooklyn Nets,94.0,82.0,176.0,12.0,New York Knicks
6611,21900462.0,Memphis Grizzlies,Oklahoma City Thunder,110.0,97.0,207.0,13.0,Memphis Grizzlies
6612,21900463.0,San Antonio Spurs,Dallas Mavericks,98.0,102.0,200.0,4.0,Dallas Mavericks
6613,21900464.0,Minnesota Timberwolves,Sacramento Kings,105.0,104.0,209.0,1.0,Minnesota Timberwolves
6614,21900465.0,Portland Trail Blazers,Utah Jazz,115.0,121.0,236.0,6.0,Utah Jazz
6615,21900466.0,Cleveland Cavaliers,Boston Celtics,117.0,129.0,246.0,12.0,Boston Celtics
6616,21900467.0,Oklahoma City Thunder,Charlotte Hornets,104.0,102.0,206.0,2.0,Oklahoma City Thunder
6617,21900468.0,Philadelphia 76ers,Orlando Magic,97.0,98.0,195.0,1.0,Orlando Magic
6618,21900469.0,Milwaukee Bucks,Atlanta Hawks,112.0,86.0,198.0,26.0,Milwaukee Bucks
6619,21900470.0,Indiana Pacers,Miami Heat,112.0,113.0,225.0,1.0,Miami Heat
6620,21900471.0,Phoenix Suns,Golden State Warriors,96.0,105.0,201.0,9.0,Golden State Warriors
6621,21900472.0,Memphis Grizzlies,Denver Nuggets,110.0,119.0,229.0,9.0,Denver Nuggets
6622,21900473.0,Toronto Raptors,Boston Celtics,113.0,97.0,210.0,16.0,Toronto Raptors
6623,21900474.0,Indiana Pacers,New Orleans Pelicans,98.0,120.0,218.0,22.0,New Orleans Pelicans
6624,21900475.0,Philadelphia 76ers,Miami Heat,116.0,117.0,233.0,1.0,Miami Heat
6625,21900476.0,New York Knicks,Washington Wizards,107.0,100.0,207.0,7.0,New York Knicks
6626,21900477.0,Atlanta Hawks,Chicago Bulls,81.0,116.0,197.0,35.0,Chicago Bulls
6627,21900478.0,Brooklyn Nets,Houston Rockets,98.0,108.0,206.0,10.0,Houston Rockets
6628,21900479.0,Cleveland Cavaliers,Minnesota Timberwolves,94.0,88.0,182.0,6.0,Cleveland Cavaliers
6629,21900480.0,Orlando Magic,Milwaukee Bucks,100.0,111.0,211.0,11.0,Milwaukee Bucks
6630,21900481.0,Detroit Pistons,San Antonio Spurs,109.0,136.0,245.0,27.0,San Antonio Spurs
6631,21900482.0,Dallas Mavericks,Golden State Warriors,141.0,121.0,262.0,20.0,Dallas Mavericks
6632,21900483.0,Phoenix Suns,Sacramento Kings,112.0,110.0,222.0,2.0,Phoenix Suns
6633,21900484.0,Los Angeles Lakers,Portland Trail Blazers,128.0,120.0,248.0,8.0,Los Angeles Lakers
6634,21900485.0,Utah Jazz,LA Clippers,120.0,107.0,227.0,13.0,Utah Jazz
6635,21900486.0,Oklahoma City Thunder,Toronto Raptors,98.0,97.0,195.0,1.0,Oklahoma City Thunder
6636,21900487.0,Charlotte Hornets,Memphis Grizzlies,104.0,117.0,221.0,13.0,Memphis Grizzlies
6637,21900488.0,Houston Rockets,New Orleans Pelicans,112.0,127.0,239.0,15.0,New Orleans Pelicans
6638,21900489.0,Sacramento Kings,Denver Nuggets,115.0,120.0,235.0,5.0,Denver Nuggets
6639,21900490.0,Dallas Mavericks,Los Angeles Lakers,95.0,108.0,203.0,13.0,Los Angeles Lakers
6640,21900491.0,Atlanta Hawks,Orlando Magic,101.0,93.0,194.0,8.0,Atlanta Hawks
6641,21900492.0,Miami Heat,Washington Wizards,105.0,123.0,228.0,18.0,Washington Wizards
6642,21900493.0,Milwaukee Bucks,Chicago Bulls,123.0,102.0,225.0,21.0,Milwaukee Bucks
6643,21900494.0,Brooklyn Nets,Minnesota Timberwolves,115.0,122.0,237.0,7.0,Minnesota Timberwolves
6644,21900495.0,Detroit Pistons,Utah Jazz,81.0,104.0,185.0,23.0,Utah Jazz
6645,21900496.0,Phoenix Suns,Portland Trail Blazers,122.0,116.0,238.0,6.0,Phoenix Suns
6646,21900497.0,Boston Celtics,Charlotte Hornets,109.0,92.0,201.0,17.0,Boston Celtics
6647,21900498.0,Philadelphia 76ers,Indiana Pacers,97.0,115.0,212.0,18.0,Indiana Pacers
6648,21900499.0,LA Clippers,Sacramento Kings,105.0,87.0,192.0,18.0,LA Clippers
6649,21900500.0,Cleveland Cavaliers,Toronto Raptors,97.0,117.0,214.0,20.0,Toronto Raptors
6650,21900501.0,Denver Nuggets,Houston Rockets,104.0,130.0,234.0,26.0,Houston Rockets
6651,21900502.0,Golden State Warriors,San Antonio Spurs,113.0,117.0,230.0,4.0,San Antonio Spurs
6652,21900503.0,Dallas Mavericks,Oklahoma City Thunder,101.0,106.0,207.0,5.0,Oklahoma City Thunder
6653,21900504.0,Orlando Magic,Washington Wizards,122.0,101.0,223.0,21.0,Orlando Magic
6654,21900505.0,Portland Trail Blazers,New York Knicks,93.0,117.0,210.0,24.0,New York Knicks
6655,21900506.0,Minnesota Timberwolves,Milwaukee Bucks,104.0,106.0,210.0,2.0,Milwaukee Bucks
6656,21900507.0,Phoenix Suns,Los Angeles Lakers,107.0,117.0,224.0,10.0,Los Angeles Lakers
6657,21900508.0,Charlotte Hornets,Cleveland Cavaliers,109.0,106.0,215.0,3.0,Charlotte Hornets
6658,21900509.0,Denver Nuggets,Indiana Pacers,124.0,116.0,240.0,8.0,Denver Nuggets
6659,21900510.0,Toronto Raptors,Miami Heat,76.0,84.0,160.0,8.0,Miami Heat
6660,21900511.0,Utah Jazz,Chicago Bulls,102.0,98.0,200.0,4.0,Utah Jazz
6661,21900512.0,Golden State Warriors,Minnesota Timberwolves,84.0,99.0,183.0,15.0,Minnesota Timberwolves
6662,21900513.0,Brooklyn Nets,Dallas Mavericks,111.0,123.0,234.0,12.0,Dallas Mavericks
6663,21900514.0,Oklahoma City Thunder,San Antonio Spurs,109.0,103.0,212.0,6.0,Oklahoma City Thunder
6664,21900515.0,Memphis Grizzlies,Sacramento Kings,123.0,128.0,251.0,5.0,Sacramento Kings
6665,21900516.0,Detroit Pistons,LA Clippers,112.0,126.0,238.0,14.0,LA Clippers
6666,21900517.0,Atlanta Hawks,Boston Celtics,106.0,109.0,215.0,3.0,Boston Celtics
6667,21900518.0,Miami Heat,Orlando Magic,85.0,105.0,190.0,20.0,Orlando Magic
6668,21900519.0,Portland Trail Blazers,Washington Wizards,122.0,103.0,225.0,19.0,Portland Trail Blazers
6669,21900520.0,Philadelphia 76ers,Houston Rockets,108.0,118.0,226.0,10.0,Houston Rockets
6670,21900521.0,New York Knicks,Phoenix Suns,112.0,120.0,232.0,8.0,Phoenix Suns
6671,21900522.0,New Orleans Pelicans,Los Angeles Lakers,113.0,123.0,236.0,10.0,Los Angeles Lakers
6672,21900523.0,Memphis Grizzlies,LA Clippers,140.0,114.0,254.0,26.0,Memphis Grizzlies
6673,21900524.0,Toronto Raptors,Brooklyn Nets,121.0,102.0,223.0,19.0,Toronto Raptors
6674,21900525.0,Utah Jazz,Orlando Magic,109.0,96.0,205.0,13.0,Utah Jazz
6675,21900526.0,Indiana Pacers,Atlanta Hawks,111.0,116.0,227.0,5.0,Atlanta Hawks
6676,21900527.0,Oklahoma City Thunder,Cleveland Cavaliers,121.0,106.0,227.0,15.0,Oklahoma City Thunder
6677,21900528.0,Denver Nuggets,Washington Wizards,114.0,128.0,242.0,14.0,Washington Wizards
6678,21900529.0,Boston Celtics,Chicago Bulls,111.0,104.0,215.0,7.0,Boston Celtics
6679,21900530.0,Charlotte Hornets,Dallas Mavericks,123.0,120.0,243.0,3.0,Charlotte Hornets
6680,21900531.0,San Antonio Spurs,Milwaukee Bucks,118.0,127.0,245.0,9.0,Milwaukee Bucks
6681,21900532.0,Detroit Pistons,Golden State Warriors,111.0,104.0,215.0,7.0,Detroit Pistons
6682,21900533.0,New Orleans Pelicans,Sacramento Kings,117.0,115.0,232.0,2.0,New Orleans Pelicans
6683,21900534.0,New York Knicks,LA Clippers,132.0,135.0,267.0,3.0,LA Clippers
6684,21900535.0,Portland Trail Blazers,Miami Heat,111.0,122.0,233.0,11.0,Miami Heat
6685,21900536.0,Minnesota Timberwolves,Cleveland Cavaliers,118.0,103.0,221.0,15.0,Minnesota Timberwolves
6686,21900537.0,Memphis Grizzlies,Phoenix Suns,121.0,114.0,235.0,7.0,Memphis Grizzlies
6687,21900538.0,Detroit Pistons,Los Angeles Lakers,99.0,106.0,205.0,7.0,Los Angeles Lakers
6688,21900539.0,Indiana Pacers,Charlotte Hornets,115.0,104.0,219.0,11.0,Indiana Pacers
6689,21900540.0,Brooklyn Nets,Orlando Magic,89.0,101.0,190.0,12.0,Orlando Magic
6690,21900541.0,Oklahoma City Thunder,Philadelphia 76ers,113.0,120.0,233.0,7.0,Philadelphia 76ers
6691,21900542.0,Boston Celtics,Washington Wizards,94.0,99.0,193.0,5.0,Washington Wizards
6692,21900543.0,Denver Nuggets,Atlanta Hawks,123.0,115.0,238.0,8.0,Denver Nuggets
6693,21900544.0,Utah Jazz,New Orleans Pelicans,128.0,126.0,254.0,2.0,Utah Jazz
6694,21900545.0,Chicago Bulls,Dallas Mavericks,110.0,118.0,228.0,8.0,Dallas Mavericks
6695,21900546.0,Milwaukee Bucks,San Antonio Spurs,104.0,126.0,230.0,22.0,San Antonio Spurs
6696,21900547.0,Golden State Warriors,Sacramento Kings,98.0,111.0,209.0,13.0,Sacramento Kings
6697,21900548.0,Detroit Pistons,Cleveland Cavaliers,115.0,113.0,228.0,2.0,Detroit Pistons
6698,21900549.0,Portland Trail Blazers,Toronto Raptors,101.0,99.0,200.0,2.0,Portland Trail Blazers
6699,21900550.0,Oklahoma City Thunder,Brooklyn Nets,111.0,103.0,214.0,8.0,Oklahoma City Thunder
6700,21900551.0,Minnesota Timberwolves,Memphis Grizzlies,112.0,119.0,231.0,7.0,Memphis Grizzlies
6701,21900552.0,Sacramento Kings,Phoenix Suns,114.0,103.0,217.0,11.0,Sacramento Kings
6702,21900553.0,New York Knicks,Los Angeles Lakers,87.0,117.0,204.0,30.0,Los Angeles Lakers
6703,21900554.0,San Antonio Spurs,Boston Celtics,129.0,114.0,243.0,15.0,San Antonio Spurs
6704,21900555.0,Toronto Raptors,Charlotte Hornets,112.0,110.0,222.0,2.0,Toronto Raptors
6705,21900556.0,Miami Heat,Indiana Pacers,122.0,108.0,230.0,14.0,Miami Heat
6706,21900557.0,Washington Wizards,Orlando Magic,89.0,123.0,212.0,34.0,Orlando Magic
6707,21900558.0,Houston Rockets,Atlanta Hawks,122.0,115.0,237.0,7.0,Houston Rockets
6708,21900559.0,Denver Nuggets,Dallas Mavericks,107.0,106.0,213.0,1.0,Denver Nuggets
6709,21900560.0,Chicago Bulls,New Orleans Pelicans,108.0,123.0,231.0,15.0,New Orleans Pelicans
6710,21900561.0,New York Knicks,Utah Jazz,104.0,128.0,232.0,24.0,Utah Jazz
6711,21900562.0,Milwaukee Bucks,Golden State Warriors,107.0,98.0,205.0,9.0,Milwaukee Bucks
6712,21900563.0,Cleveland Cavaliers,Detroit Pistons,115.0,112.0,227.0,3.0,Cleveland Cavaliers
6713,21900564.0,Boston Celtics,Philadelphia 76ers,98.0,109.0,207.0,11.0,Philadelphia 76ers
6714,21900565.0,Portland Trail Blazers,Minnesota Timberwolves,102.0,116.0,218.0,14.0,Minnesota Timberwolves
6715,21900566.0,Houston Rockets,Oklahoma City Thunder,92.0,113.0,205.0,21.0,Oklahoma City Thunder
6716,21900567.0,Atlanta Hawks,Washington Wizards,101.0,111.0,212.0,10.0,Washington Wizards
6717,21900568.0,Miami Heat,Brooklyn Nets,113.0,117.0,230.0,4.0,Brooklyn Nets
6718,21900569.0,New Orleans Pelicans,New York Knicks,123.0,111.0,234.0,12.0,New Orleans Pelicans
6719,21900570.0,Indiana Pacers,Chicago Bulls,116.0,105.0,221.0,11.0,Indiana Pacers
6720,21900571.0,San Antonio Spurs,Memphis Grizzlies,121.0,134.0,255.0,13.0,Memphis Grizzlies
6721,21900572.0,Los Angeles Lakers,Dallas Mavericks,129.0,114.0,243.0,15.0,Los Angeles Lakers
6722,21900573.0,Orlando Magic,Phoenix Suns,94.0,98.0,192.0,4.0,Phoenix Suns
6723,21900574.0,Charlotte Hornets,Utah Jazz,92.0,109.0,201.0,17.0,Utah Jazz
6724,21900575.0,Milwaukee Bucks,Sacramento Kings,127.0,106.0,233.0,21.0,Milwaukee Bucks
6725,21900576.0,Golden State Warriors,LA Clippers,100.0,109.0,209.0,9.0,LA Clippers
6726,21900577.0,Minnesota Timberwolves,Houston Rockets,109.0,139.0,248.0,30.0,Houston Rockets
6727,21900578.0,New Orleans Pelicans,Boston Celtics,105.0,140.0,245.0,35.0,Boston Celtics
6728,21900579.0,Chicago Bulls,Detroit Pistons,108.0,99.0,207.0,9.0,Chicago Bulls
6729,21900580.0,Los Angeles Lakers,Oklahoma City Thunder,125.0,110.0,235.0,15.0,Los Angeles Lakers
6730,21900581.0,Philadelphia 76ers,Dallas Mavericks,91.0,109.0,200.0,18.0,Dallas Mavericks
6731,21900582.0,Cleveland Cavaliers,Denver Nuggets,111.0,103.0,214.0,8.0,Cleveland Cavaliers
6732,21900583.0,Milwaukee Bucks,Portland Trail Blazers,122.0,101.0,223.0,21.0,Milwaukee Bucks
6733,21900584.0,Miami Heat,New York Knicks,121.0,124.0,245.0,3.0,New York Knicks
6734,21900585.0,Utah Jazz,Washington Wizards,127.0,116.0,243.0,11.0,Utah Jazz
6735,21900586.0,Atlanta Hawks,Brooklyn Nets,86.0,108.0,194.0,22.0,Brooklyn Nets
6736,21900587.0,San Antonio Spurs,Toronto Raptors,105.0,104.0,209.0,1.0,San Antonio Spurs
6737,21900588.0,Golden State Warriors,Memphis Grizzlies,102.0,122.0,224.0,20.0,Memphis Grizzlies
6738,21900589.0,LA Clippers,Denver Nuggets,104.0,114.0,218.0,10.0,Denver Nuggets
6739,21900590.0,Charlotte Hornets,Phoenix Suns,92.0,100.0,192.0,8.0,Phoenix Suns
6740,21900591.0,New Orleans Pelicans,Detroit Pistons,117.0,110.0,227.0,7.0,New Orleans Pelicans
6741,21900592.0,Philadelphia 76ers,Indiana Pacers,95.0,101.0,196.0,6.0,Indiana Pacers
6742,21900593.0,Chicago Bulls,Boston Celtics,101.0,113.0,214.0,12.0,Boston Celtics
6743,21900594.0,Oklahoma City Thunder,Minnesota Timberwolves,117.0,104.0,221.0,13.0,Oklahoma City Thunder
6744,21900595.0,Charlotte Hornets,Portland Trail Blazers,112.0,115.0,227.0,3.0,Portland Trail Blazers
6745,21900596.0,Orlando Magic,Sacramento Kings,114.0,112.0,226.0,2.0,Orlando Magic
6746,21900597.0,Cleveland Cavaliers,Los Angeles Lakers,99.0,128.0,227.0,29.0,Los Angeles Lakers
6747,21900598.0,Phoenix Suns,Atlanta Hawks,110.0,123.0,233.0,13.0,Atlanta Hawks
