,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER,PLUS_MINUS,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_STL,H_BLK,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_STL,A_BLK
5392,21400562.0,Portland Trail Blazers,,106.0,0.0,106.0,106.0,Portland Trail Blazers,12.0,0.419,0.647,43.0,28.0,5.0,0.0,,,,,,
5393,21400537.0,,Portland Trail Blazers,0.0,99.0,99.0,99.0,Portland Trail Blazers,16.0,,,,,,,0.296,0.733,50.0,19.0,5.0,6.0
5394,21400501.0,,Portland Trail Blazers,0.0,107.0,107.0,107.0,Portland Trail Blazers,8.0,,,,,,,0.3939999999999999,0.833,44.0,24.0,6.0,7.0
5395,21400456.0,,Portland Trail Blazers,0.0,101.0,101.0,101.0,Portland Trail Blazers,22.0,,,,,,,0.444,0.75,48.0,25.0,8.0,7.0
5396,21400424.0,Portland Trail Blazers,Oklahoma City Thunder,115.0,111.0,226.0,111.0,Oklahoma City Thunder,4.0,0.5479999999999999,0.917,46.0,22.0,6.0,2.0,0.316,0.867,53.0,20.0,8.0,5.0
5397,21400394.0,Portland Trail Blazers,,114.0,0.0,114.0,114.0,Portland Trail Blazers,26.0,0.36,0.6,45.0,25.0,11.0,3.0,,,,,,
5398,21400376.0,,Portland Trail Blazers,0.0,104.0,104.0,104.0,Portland Trail Blazers,7.0,,,,,,,0.304,0.517,52.0,25.0,4.0,3.0
5399,21400342.0,Portland Trail Blazers,,95.0,0.0,95.0,95.0,Portland Trail Blazers,10.0,0.294,0.833,46.0,21.0,9.0,5.0,,,,,,
5400,21400321.0,Portland Trail Blazers,,82.0,0.0,82.0,82.0,Portland Trail Blazers,8.0,0.286,0.833,38.0,20.0,7.0,10.0,,,,,,
5401,21400299.0,Portland Trail Blazers,,103.0,0.0,103.0,103.0,Portland Trail Blazers,4.0,0.357,0.7240000000000001,44.0,21.0,8.0,2.0,,,,,,
5402,21400259.0,Portland Trail Blazers,,105.0,0.0,105.0,105.0,Portland Trail Blazers,2.0,0.2269999999999999,0.8240000000000001,37.0,26.0,7.0,5.0,,,,,,
5403,21400233.0,Memphis Grizzlies,Portland Trail Blazers,112.0,99.0,211.0,13.0,Memphis Grizzlies,13.0,0.462,0.615,46.0,28.0,7.0,4.0,0.286,0.722,45.0,22.0,6.0,6.0
5404,21400200.0,Portland Trail Blazers,,114.0,0.0,114.0,114.0,Portland Trail Blazers,10.0,0.259,0.826,52.0,30.0,6.0,5.0,,,,,,
5405,21400183.0,,Portland Trail Blazers,0.0,105.0,105.0,105.0,Portland Trail Blazers,18.0,,,,,,,0.563,0.818,46.0,26.0,8.0,5.0
5406,21400138.0,,Portland Trail Blazers,0.0,97.0,97.0,97.0,Portland Trail Blazers,10.0,,,,,,,0.423,0.741,47.0,26.0,6.0,3.0
5407,21400107.0,Charlotte Hornets,Portland Trail Blazers,100.0,102.0,202.0,100.0,Charlotte Hornets,2.0,0.4379999999999999,0.852,38.0,16.0,5.0,3.0,0.32,0.875,48.0,25.0,6.0,4.0
5408,21400082.0,Portland Trail Blazers,,102.0,0.0,102.0,102.0,Portland Trail Blazers,4.0,0.4,0.8,43.0,25.0,2.0,3.0,,,,,,
5409,21400055.0,,Portland Trail Blazers,0.0,101.0,101.0,101.0,Portland Trail Blazers,19.0,,,,,,,0.32,0.76,48.0,21.0,7.0,4.0
5410,21400025.0,Portland Trail Blazers,Sacramento Kings,94.0,103.0,197.0,9.0,Sacramento Kings,9.0,0.346,0.895,38.0,20.0,5.0,8.0,0.4,0.8859999999999999,49.0,14.0,6.0,2.0
5411,21501230.0,,Portland Trail Blazers,0.0,107.0,107.0,107.0,Portland Trail Blazers,8.0,,,,,,,0.306,0.818,45.0,19.0,11.0,8.0
5412,21501171.0,Oklahoma City Thunder,Portland Trail Blazers,115.0,120.0,235.0,115.0,Oklahoma City Thunder,5.0,0.409,0.645,50.0,18.0,9.0,2.0,0.455,0.792,39.0,32.0,11.0,6.0
5413,21501152.0,Portland Trail Blazers,,111.0,0.0,111.0,111.0,Portland Trail Blazers,25.0,0.375,0.7879999999999999,37.0,23.0,8.0,4.0,,,,,,
5414,21501127.0,,Portland Trail Blazers,0.0,116.0,116.0,116.0,Portland Trail Blazers,7.0,,,,,,,0.412,0.741,50.0,26.0,9.0,10.0
5415,21501091.0,,Portland Trail Blazers,0.0,108.0,108.0,108.0,Portland Trail Blazers,3.0,,,,,,,0.32,0.8,56.0,21.0,9.0,5.0
5416,21501067.0,,Portland Trail Blazers,0.0,109.0,109.0,109.0,Portland Trail Blazers,6.0,,,,,,,0.259,0.88,46.0,19.0,12.0,8.0
5417,21501025.0,Portland Trail Blazers,,117.0,0.0,117.0,117.0,Portland Trail Blazers,5.0,0.3329999999999999,0.9,45.0,17.0,4.0,3.0,,,,,,
5418,21500993.0,Portland Trail Blazers,Oklahoma City Thunder,94.0,128.0,222.0,128.0,Oklahoma City Thunder,34.0,0.259,0.926,39.0,13.0,4.0,7.0,0.529,0.8079999999999999,52.0,31.0,10.0,6.0
5419,21500971.0,Portland Trail Blazers,,112.0,0.0,112.0,112.0,Portland Trail Blazers,16.0,0.528,0.826,39.0,20.0,4.0,4.0,,,,,,
5420,21500934.0,Portland Trail Blazers,Detroit Pistons,103.0,123.0,226.0,123.0,Detroit Pistons,20.0,0.355,0.957,31.0,18.0,8.0,0.0,0.545,0.821,45.0,22.0,7.0,1.0
5421,21500899.0,Portland Trail Blazers,,93.0,0.0,93.0,93.0,Portland Trail Blazers,23.0,0.379,0.7,48.0,15.0,4.0,7.0,,,,,,
5422,21500880.0,Portland Trail Blazers,,111.0,0.0,111.0,111.0,Portland Trail Blazers,9.0,0.583,0.7140000000000001,45.0,19.0,4.0,7.0,,,,,,
5423,21500859.0,,Portland Trail Blazers,0.0,105.0,105.0,105.0,Portland Trail Blazers,14.0,,,,,,,0.371,0.818,40.0,22.0,4.0,3.0
5424,21500832.0,Utah Jazz,Portland Trail Blazers,111.0,115.0,226.0,4.0,Portland Trail Blazers,4.0,0.5,0.7390000000000001,38.0,19.0,6.0,10.0,0.375,0.6579999999999999,48.0,20.0,7.0,6.0
5425,21500800.0,,Portland Trail Blazers,0.0,116.0,116.0,116.0,Portland Trail Blazers,13.0,,,,,,,0.286,0.765,49.0,21.0,11.0,2.0
5426,21500760.0,Portland Trail Blazers,,96.0,0.0,96.0,96.0,Portland Trail Blazers,17.0,0.314,0.652,54.0,21.0,15.0,6.0,,,,,,
5427,21500733.0,,Portland Trail Blazers,0.0,107.0,107.0,107.0,Portland Trail Blazers,12.0,,,,,,,0.355,0.72,49.0,25.0,6.0,7.0
5428,21500705.0,Charlotte Hornets,Portland Trail Blazers,91.0,109.0,200.0,18.0,Portland Trail Blazers,18.0,0.345,0.679,47.0,17.0,9.0,4.0,0.35,0.75,51.0,24.0,10.0,4.0
5429,21500662.0,,Portland Trail Blazers,0.0,121.0,121.0,121.0,Portland Trail Blazers,18.0,,,,,,,0.3229999999999999,0.773,42.0,26.0,12.0,1.0
5430,21500617.0,Portland Trail Blazers,Washington Wizards,108.0,98.0,206.0,10.0,Portland Trail Blazers,10.0,0.5479999999999999,0.455,48.0,25.0,5.0,2.0,0.429,0.75,35.0,25.0,6.0,3.0
5431,21500596.0,Portland Trail Blazers,,116.0,0.0,116.0,116.0,Portland Trail Blazers,12.0,0.429,0.636,42.0,26.0,7.0,5.0,,,,,,
5432,21500564.0,Oklahoma City Thunder,Portland Trail Blazers,110.0,115.0,225.0,5.0,Portland Trail Blazers,5.0,0.476,0.722,42.0,23.0,8.0,6.0,0.432,0.857,52.0,27.0,7.0,4.0
5433,21500535.0,,Portland Trail Blazers,0.0,98.0,98.0,98.0,Portland Trail Blazers,11.0,,,,,,,0.346,0.565,49.0,21.0,5.0,4.0
5434,21500509.0,Portland Trail Blazers,,112.0,0.0,112.0,112.0,Portland Trail Blazers,6.0,0.435,0.688,41.0,23.0,4.0,3.0,,,,,,
5435,21500482.0,,Portland Trail Blazers,0.0,110.0,110.0,110.0,Portland Trail Blazers,7.0,,,,,,,0.375,0.8,47.0,22.0,8.0,6.0
5436,21500453.0,,Portland Trail Blazers,0.0,105.0,105.0,105.0,Portland Trail Blazers,29.0,,,,,,,0.409,0.737,49.0,28.0,9.0,3.0
5437,21500413.0,Portland Trail Blazers,,97.0,0.0,97.0,97.0,Portland Trail Blazers,9.0,0.208,0.727,50.0,24.0,5.0,4.0,,,,,,
5438,21500387.0,Portland Trail Blazers,,94.0,0.0,94.0,94.0,Portland Trail Blazers,8.0,0.344,0.731,42.0,21.0,3.0,2.0,,,,,,
5439,21500366.0,,Portland Trail Blazers,0.0,105.0,105.0,105.0,Portland Trail Blazers,4.0,,,,,,,0.406,0.759,50.0,28.0,7.0,5.0
5440,21500343.0,Portland Trail Blazers,,106.0,0.0,106.0,106.0,Portland Trail Blazers,10.0,0.353,0.5710000000000001,51.0,23.0,7.0,3.0,,,,,,
5441,21500310.0,Portland Trail Blazers,,88.0,0.0,88.0,88.0,Portland Trail Blazers,2.0,0.242,0.778,46.0,21.0,10.0,7.0,,,,,,
5442,21500281.0,,Portland Trail Blazers,0.0,123.0,123.0,123.0,Portland Trail Blazers,12.0,,,,,,,0.5,0.85,48.0,26.0,11.0,3.0
5443,21500261.0,Portland Trail Blazers,,87.0,0.0,87.0,87.0,Portland Trail Blazers,15.0,0.217,0.593,54.0,18.0,6.0,2.0,,,,,,
5444,21500213.0,,Portland Trail Blazers,0.0,88.0,88.0,88.0,Portland Trail Blazers,5.0,,,,,,,0.273,0.741,55.0,18.0,5.0,9.0
5445,21500186.0,,Portland Trail Blazers,0.0,102.0,102.0,102.0,Portland Trail Blazers,11.0,,,,,,,0.32,0.75,55.0,16.0,8.0,3.0
5446,21500156.0,Portland Trail Blazers,San Antonio Spurs,80.0,93.0,173.0,13.0,San Antonio Spurs,13.0,0.368,0.846,39.0,15.0,4.0,3.0,0.304,0.769,47.0,29.0,9.0,10.0
5447,21500133.0,Portland Trail Blazers,Memphis Grizzlies,100.0,101.0,201.0,1.0,Memphis Grizzlies,1.0,0.364,0.897,43.0,17.0,5.0,10.0,0.375,0.852,35.0,22.0,10.0,0.0
5448,21500102.0,Portland Trail Blazers,,104.0,0.0,104.0,104.0,Portland Trail Blazers,4.0,0.345,0.815,39.0,20.0,6.0,3.0,,,,,,
5449,21500074.0,Memphis Grizzlies,Portland Trail Blazers,96.0,115.0,211.0,19.0,Portland Trail Blazers,19.0,0.35,0.7140000000000001,36.0,20.0,4.0,5.0,0.5,0.6,47.0,29.0,3.0,3.0
5450,21500050.0,Portland Trail Blazers,,106.0,0.0,106.0,106.0,Portland Trail Blazers,5.0,0.3,0.75,46.0,18.0,5.0,6.0,,,,,,
5451,21500032.0,Portland Trail Blazers,,92.0,0.0,92.0,92.0,Portland Trail Blazers,18.0,0.375,0.789,42.0,17.0,9.0,5.0,,,,,,
5452,21601230.0,,Portland Trail Blazers,0.0,100.0,100.0,100.0,Portland Trail Blazers,3.0,,,,,,,0.433,0.385,53.0,22.0,4.0,2.0
5453,21601194.0,Utah Jazz,Portland Trail Blazers,86.0,101.0,187.0,86.0,Utah Jazz,15.0,0.316,0.75,47.0,19.0,2.0,9.0,0.433,0.875,47.0,15.0,5.0,6.0
5454,21601164.0,Portland Trail Blazers,Utah Jazz,87.0,106.0,193.0,106.0,Utah Jazz,19.0,0.231,0.882,29.0,10.0,8.0,5.0,0.565,0.789,47.0,21.0,4.0,6.0
5455,21601141.0,,Portland Trail Blazers,0.0,130.0,130.0,130.0,Portland Trail Blazers,13.0,,,,,,,0.405,0.935,41.0,21.0,12.0,3.0
5456,21601109.0,,Portland Trail Blazers,0.0,122.0,122.0,122.0,Portland Trail Blazers,9.0,,,,,,,0.296,0.727,47.0,15.0,8.0,5.0
5457,21601086.0,,Portland Trail Blazers,0.0,112.0,112.0,112.0,Portland Trail Blazers,12.0,,,,,,,0.5,0.647,35.0,24.0,5.0,3.0
5458,21601057.0,,Portland Trail Blazers,0.0,90.0,90.0,90.0,Portland Trail Blazers,3.0,,,,,,,0.19,0.615,49.0,15.0,8.0,6.0
5459,21601029.0,Portland Trail Blazers,,113.0,0.0,113.0,113.0,Portland Trail Blazers,16.0,0.444,0.895,54.0,23.0,9.0,9.0,,,,,,
5460,21601002.0,Portland Trail Blazers,,77.0,0.0,77.0,77.0,Portland Trail Blazers,23.0,0.344,0.769,48.0,13.0,3.0,1.0,,,,,,
5461,21600983.0,Washington Wizards,Portland Trail Blazers,125.0,124.0,249.0,125.0,Washington Wizards,1.0,0.48,0.679,46.0,27.0,5.0,4.0,0.5,0.75,43.0,26.0,4.0,5.0
5462,21600946.0,Portland Trail Blazers,Oklahoma City Thunder,126.0,121.0,247.0,5.0,Portland Trail Blazers,5.0,0.478,0.778,36.0,24.0,7.0,5.0,0.4,0.767,39.0,16.0,4.0,1.0
5463,21600908.0,Oklahoma City Thunder,Portland Trail Blazers,109.0,114.0,223.0,109.0,Oklahoma City Thunder,5.0,0.379,0.938,40.0,11.0,9.0,7.0,0.4,0.743,45.0,19.0,9.0,7.0
5464,21600878.0,Portland Trail Blazers,Toronto Raptors,106.0,112.0,218.0,112.0,Toronto Raptors,6.0,0.429,0.7709999999999999,39.0,16.0,6.0,5.0,0.35,0.778,39.0,16.0,7.0,5.0
5465,21600843.0,Portland Trail Blazers,Utah Jazz,88.0,111.0,199.0,23.0,Utah Jazz,23.0,0.409,0.75,41.0,14.0,9.0,3.0,0.5,0.696,46.0,19.0,9.0,5.0
5466,21600798.0,,Portland Trail Blazers,0.0,111.0,111.0,111.0,Portland Trail Blazers,9.0,,,,,,,0.346,0.774,41.0,23.0,4.0,6.0
5467,21600767.0,Portland Trail Blazers,Oklahoma City Thunder,99.0,105.0,204.0,6.0,Oklahoma City Thunder,6.0,0.357,0.905,44.0,15.0,6.0,4.0,0.222,0.75,56.0,18.0,9.0,5.0
5468,21600728.0,Charlotte Hornets,Portland Trail Blazers,98.0,115.0,213.0,17.0,Portland Trail Blazers,17.0,0.355,0.84,42.0,20.0,3.0,6.0,0.355,0.87,51.0,23.0,8.0,2.0
5469,21600703.0,Memphis Grizzlies,Portland Trail Blazers,109.0,112.0,221.0,3.0,Portland Trail Blazers,3.0,0.346,0.7879999999999999,42.0,24.0,6.0,5.0,0.457,0.952,33.0,24.0,2.0,3.0
5470,21600650.0,Portland Trail Blazers,,127.0,0.0,127.0,127.0,Portland Trail Blazers,4.0,0.4,0.861,37.0,26.0,12.0,4.0,,,,,,
5471,21600629.0,Portland Trail Blazers,Charlotte Hornets,85.0,107.0,192.0,107.0,Charlotte Hornets,22.0,0.258,1.0,50.0,18.0,10.0,12.0,0.423,0.8240000000000001,51.0,28.0,11.0,7.0
5472,21600598.0,,Portland Trail Blazers,0.0,109.0,109.0,109.0,Portland Trail Blazers,6.0,,,,,,,0.294,0.84,43.0,19.0,6.0,9.0
5473,21600577.0,Portland Trail Blazers,,108.0,0.0,108.0,108.0,Portland Trail Blazers,21.0,0.3329999999999999,0.75,50.0,25.0,6.0,9.0,,,,,,
5474,21600542.0,,Portland Trail Blazers,0.0,118.0,118.0,118.0,Portland Trail Blazers,9.0,,,,,,,0.364,0.667,47.0,29.0,6.0,5.0
5475,21600511.0,Portland Trail Blazers,,95.0,0.0,95.0,95.0,Portland Trail Blazers,6.0,0.273,0.607,41.0,13.0,10.0,8.0,,,,,,
5476,21600484.0,Sacramento Kings,Portland Trail Blazers,89.0,102.0,191.0,13.0,Portland Trail Blazers,13.0,0.321,0.7829999999999999,39.0,20.0,8.0,3.0,0.48,0.909,45.0,19.0,6.0,4.0
5477,21600454.0,San Antonio Spurs,Portland Trail Blazers,110.0,90.0,200.0,20.0,San Antonio Spurs,20.0,0.6,0.952,45.0,19.0,9.0,3.0,0.4,0.5,33.0,21.0,8.0,2.0
5478,21600428.0,Portland Trail Blazers,Sacramento Kings,121.0,126.0,247.0,5.0,Sacramento Kings,5.0,0.143,0.725,41.0,30.0,5.0,4.0,0.435,0.8370000000000001,31.0,20.0,3.0,4.0
5479,21600386.0,Portland Trail Blazers,,120.0,0.0,120.0,120.0,Portland Trail Blazers,12.0,0.348,0.833,41.0,22.0,6.0,4.0,,,,,,
5480,21600366.0,Portland Trail Blazers,Los Angeles Clippers,120.0,0.0,120.0,120.0,Portland Trail Blazers,1.0,0.476,0.88,42.0,25.0,6.0,7.0,,,,,,
5481,21600333.0,Portland Trail Blazers,Memphis Grizzlies,86.0,88.0,174.0,2.0,Memphis Grizzlies,2.0,0.25,0.725,52.0,13.0,6.0,3.0,0.3,0.667,58.0,13.0,8.0,2.0
5482,21600308.0,Portland Trail Blazers,,112.0,0.0,112.0,112.0,Portland Trail Blazers,2.0,0.375,0.722,38.0,25.0,9.0,8.0,,,,,,
5483,21600275.0,,Portland Trail Blazers,0.0,131.0,131.0,131.0,Portland Trail Blazers,22.0,,,,,,,0.375,0.895,40.0,29.0,13.0,2.0
5484,21600237.0,,Portland Trail Blazers,0.0,119.0,119.0,119.0,Portland Trail Blazers,15.0,,,,,,,0.375,0.765,52.0,30.0,7.0,5.0
5485,21600208.0,Portland Trail Blazers,,103.0,0.0,103.0,103.0,Portland Trail Blazers,4.0,0.273,0.8079999999999999,44.0,18.0,5.0,5.0,,,,,,
5486,21600177.0,Portland Trail Blazers,,101.0,0.0,101.0,101.0,Portland Trail Blazers,12.0,0.353,0.885,48.0,19.0,2.0,1.0,,,,,,
5487,21600156.0,,Portland Trail Blazers,0.0,88.0,88.0,88.0,Portland Trail Blazers,25.0,,,,,,,0.265,0.611,49.0,17.0,8.0,4.0
5488,21600128.0,Sacramento Kings,Portland Trail Blazers,120.0,122.0,242.0,120.0,Sacramento Kings,2.0,0.286,0.8,48.0,18.0,7.0,3.0,0.3939999999999999,0.7040000000000001,36.0,29.0,8.0,4.0
5489,21600103.0,,Portland Trail Blazers,0.0,124.0,124.0,124.0,Portland Trail Blazers,3.0,,,,,,,0.452,0.7140000000000001,35.0,22.0,5.0,4.0
5490,21600076.0,Portland Trail Blazers,,105.0,0.0,105.0,105.0,Portland Trail Blazers,10.0,0.387,0.8079999999999999,42.0,21.0,9.0,3.0,,,,,,
5491,21600054.0,,Portland Trail Blazers,0.0,104.0,104.0,104.0,Portland Trail Blazers,23.0,,,,,,,0.359,0.762,32.0,23.0,12.0,4.0
5492,21600017.0,Los Angeles Clippers,Portland Trail Blazers,0.0,106.0,106.0,106.0,Portland Trail Blazers,8.0,,,,,,,0.222,0.75,48.0,18.0,4.0,4.0
5493,21701229.0,Utah Jazz,Portland Trail Blazers,93.0,102.0,195.0,93.0,Utah Jazz,9.0,0.348,0.792,53.0,18.0,5.0,7.0,0.375,0.688,46.0,19.0,9.0,9.0
5494,21701196.0,Portland Trail Blazers,San Antonio Spurs,105.0,116.0,221.0,11.0,San Antonio Spurs,11.0,0.3929999999999999,0.909,40.0,18.0,4.0,5.0,0.3329999999999999,0.7140000000000001,36.0,21.0,12.0,3.0
5495,21701164.0,Portland Trail Blazers,,109.0,0.0,109.0,109.0,Portland Trail Blazers,6.0,0.25,0.875,46.0,28.0,6.0,2.0,,,,,,
5496,21701137.0,,Portland Trail Blazers,0.0,105.0,105.0,105.0,Portland Trail Blazers,9.0,,,,,,,0.267,0.938,50.0,30.0,9.0,10.0
5497,21701112.0,Portland Trail Blazers,,107.0,0.0,107.0,107.0,Portland Trail Blazers,4.0,0.313,0.9,47.0,20.0,11.0,7.0,,,,,,
5498,21701086.0,,Portland Trail Blazers,0.0,100.0,100.0,100.0,Portland Trail Blazers,5.0,,,,,,,0.242,0.8,43.0,16.0,8.0,5.0
5499,21701049.0,Portland Trail Blazers,Los Angeles Clippers,122.0,0.0,122.0,122.0,Portland Trail Blazers,13.0,0.483,0.8,47.0,24.0,7.0,6.0,,,,,,
5500,21701028.0,,Portland Trail Blazers,0.0,113.0,113.0,113.0,Portland Trail Blazers,8.0,,,,,,,0.3429999999999999,0.789,50.0,26.0,4.0,3.0
5501,21700984.0,,Portland Trail Blazers,0.0,125.0,125.0,125.0,Portland Trail Blazers,17.0,,,,,,,0.41,0.778,46.0,21.0,4.0,2.0
5502,21700956.0,Portland Trail Blazers,,108.0,0.0,108.0,108.0,Portland Trail Blazers,5.0,0.435,0.737,50.0,19.0,6.0,5.0,,,,,,
5503,21700925.0,,Portland Trail Blazers,0.0,108.0,108.0,108.0,Portland Trail Blazers,9.0,,,,,,,0.3,0.7709999999999999,48.0,17.0,9.0,6.0
5504,21700889.0,Portland Trail Blazers,,106.0,0.0,106.0,106.0,Portland Trail Blazers,2.0,0.2,0.733,48.0,15.0,6.0,7.0,,,,,,
5505,21700864.0,,Portland Trail Blazers,0.0,123.0,123.0,123.0,Portland Trail Blazers,6.0,,,,,,,0.364,0.875,49.0,20.0,9.0,0.0
5506,21700825.0,Portland Trail Blazers,Sacramento Kings,118.0,100.0,218.0,18.0,Portland Trail Blazers,18.0,0.429,0.944,45.0,18.0,10.0,4.0,0.391,0.7140000000000001,43.0,25.0,5.0,3.0
5507,21700790.0,Portland Trail Blazers,Detroit Pistons,91.0,111.0,202.0,20.0,Detroit Pistons,20.0,0.303,0.875,45.0,18.0,9.0,5.0,0.5,0.667,51.0,36.0,7.0,4.0
5508,21700769.0,Portland Trail Blazers,Toronto Raptors,105.0,130.0,235.0,130.0,Toronto Raptors,25.0,0.3329999999999999,0.727,36.0,20.0,4.0,2.0,0.475,0.905,42.0,21.0,5.0,4.0
5509,21700752.0,Portland Trail Blazers,,104.0,0.0,104.0,104.0,Portland Trail Blazers,8.0,0.433,0.8640000000000001,59.0,21.0,12.0,6.0,,,,,,
5510,21700708.0,,Portland Trail Blazers,0.0,123.0,123.0,123.0,Portland Trail Blazers,9.0,,,,,,,0.5479999999999999,0.762,37.0,24.0,4.0,1.0
5511,21700682.0,,Portland Trail Blazers,0.0,117.0,117.0,117.0,Portland Trail Blazers,9.0,,,,,,,0.5,0.9,40.0,19.0,3.0,3.0
5512,21700652.0,,Portland Trail Blazers,0.0,118.0,118.0,118.0,Portland Trail Blazers,7.0,,,,,,,0.486,0.9,43.0,21.0,7.0,6.0
5513,21700624.0,Portland Trail Blazers,,113.0,0.0,113.0,113.0,Portland Trail Blazers,6.0,0.286,0.7859999999999999,39.0,24.0,13.0,6.0,,,,,,
5514,21700600.0,Portland Trail Blazers,Oklahoma City Thunder,117.0,106.0,223.0,106.0,Oklahoma City Thunder,11.0,0.435,0.8079999999999999,42.0,19.0,10.0,2.0,0.419,0.731,38.0,20.0,6.0,4.0
5515,21700576.0,,Portland Trail Blazers,0.0,110.0,110.0,110.0,Portland Trail Blazers,21.0,,,,,,,0.433,0.7859999999999999,44.0,30.0,11.0,5.0
5516,21700547.0,Portland Trail Blazers,,124.0,0.0,124.0,124.0,Portland Trail Blazers,4.0,0.424,0.889,50.0,25.0,7.0,5.0,,,,,,
5517,21700520.0,,Portland Trail Blazers,0.0,114.0,114.0,114.0,Portland Trail Blazers,4.0,,,,,,,0.3329999999999999,0.7659999999999999,47.0,15.0,7.0,3.0
5518,21700478.0,,Portland Trail Blazers,0.0,85.0,85.0,85.0,Portland Trail Blazers,17.0,,,,,,,0.273,0.563,34.0,15.0,6.0,4.0
5519,21700446.0,Portland Trail Blazers,,107.0,0.0,107.0,107.0,Portland Trail Blazers,1.0,0.417,1.0,40.0,26.0,6.0,8.0,,,,,,
5520,21700420.0,Portland Trail Blazers,,95.0,0.0,95.0,95.0,Portland Trail Blazers,7.0,0.444,0.867,45.0,18.0,7.0,9.0,,,,,,
5521,21700395.0,Portland Trail Blazers,,104.0,0.0,104.0,104.0,Portland Trail Blazers,7.0,0.25,0.92,39.0,14.0,11.0,2.0,,,,,,
5522,21700352.0,Washington Wizards,Portland Trail Blazers,106.0,92.0,198.0,14.0,Washington Wizards,14.0,0.44,0.7859999999999999,44.0,20.0,16.0,6.0,0.444,0.762,41.0,18.0,2.0,5.0
5523,21700316.0,,Portland Trail Blazers,0.0,91.0,91.0,91.0,Portland Trail Blazers,12.0,,,,,,,0.261,0.882,50.0,17.0,5.0,3.0
5524,21700279.0,Portland Trail Blazers,Washington Wizards,108.0,105.0,213.0,105.0,Washington Wizards,3.0,0.375,0.773,41.0,18.0,3.0,6.0,0.348,0.938,37.0,20.0,9.0,4.0
5525,21700255.0,Portland Trail Blazers,,81.0,0.0,81.0,81.0,Portland Trail Blazers,20.0,0.2689999999999999,0.583,48.0,14.0,8.0,6.0,,,,,,
5526,21700234.0,Sacramento Kings,Portland Trail Blazers,90.0,102.0,192.0,12.0,Portland Trail Blazers,12.0,0.471,0.778,36.0,14.0,9.0,4.0,0.476,0.762,44.0,19.0,6.0,8.0
5527,21700213.0,,Portland Trail Blazers,0.0,99.0,99.0,99.0,Portland Trail Blazers,5.0,,,,,,,0.519,0.6920000000000001,41.0,21.0,7.0,2.0
5528,21700176.0,,Portland Trail Blazers,0.0,97.0,97.0,97.0,Portland Trail Blazers,4.0,,,,,,,0.348,0.818,51.0,17.0,4.0,4.0
5529,21700144.0,Oklahoma City Thunder,Portland Trail Blazers,99.0,103.0,202.0,99.0,Oklahoma City Thunder,4.0,0.3329999999999999,0.5329999999999999,32.0,17.0,11.0,2.0,0.35,0.7859999999999999,44.0,20.0,6.0,7.0
5530,21700115.0,Portland Trail Blazers,Utah Jazz,103.0,112.0,215.0,112.0,Utah Jazz,9.0,0.265,0.741,53.0,17.0,8.0,8.0,0.4479999999999999,0.861,55.0,16.0,9.0,8.0
5531,21700083.0,,Portland Trail Blazers,0.0,114.0,114.0,114.0,Portland Trail Blazers,7.0,,,,,,,0.423,0.821,53.0,27.0,8.0,7.0
5532,21700053.0,,Portland Trail Blazers,0.0,103.0,103.0,103.0,Portland Trail Blazers,10.0,,,,,,,0.345,0.818,63.0,17.0,7.0,7.0
5533,21700018.0,Portland Trail Blazers,,114.0,0.0,114.0,114.0,Portland Trail Blazers,18.0,0.474,0.765,51.0,19.0,5.0,6.0,,,,,,
5534,21801230.0,Sacramento Kings,Portland Trail Blazers,131.0,136.0,267.0,5.0,Portland Trail Blazers,5.0,0.419,0.813,35.0,25.0,5.0,1.0,0.583,0.727,44.0,19.0,5.0,2.0
5535,21801206.0,,Portland Trail Blazers,0.0,115.0,115.0,115.0,Portland Trail Blazers,7.0,,,,,,,0.321,0.828,58.0,22.0,5.0,5.0
5536,21801175.0,Memphis Grizzlies,Portland Trail Blazers,89.0,116.0,205.0,27.0,Portland Trail Blazers,27.0,0.3329999999999999,0.8420000000000001,32.0,20.0,10.0,9.0,0.3229999999999999,0.625,54.0,28.0,9.0,3.0
5537,21801139.0,Portland Trail Blazers,Detroit Pistons,90.0,99.0,189.0,9.0,Detroit Pistons,9.0,0.19,0.909,59.0,18.0,7.0,5.0,0.2,0.769,45.0,20.0,8.0,6.0
5538,21801117.0,Portland Trail Blazers,,118.0,0.0,118.0,118.0,Portland Trail Blazers,20.0,0.344,0.84,45.0,30.0,4.0,3.0,,,,,,
5539,21801093.0,Detroit Pistons,Portland Trail Blazers,112.0,117.0,229.0,5.0,Portland Trail Blazers,5.0,0.412,1.0,29.0,24.0,9.0,3.0,0.423,0.741,42.0,22.0,4.0,4.0
5540,21801058.0,,Portland Trail Blazers,0.0,106.0,106.0,106.0,Portland Trail Blazers,8.0,,,,,,,0.406,0.905,38.0,24.0,8.0,9.0
5541,21801031.0,Portland Trail Blazers,,122.0,0.0,122.0,122.0,Portland Trail Blazers,12.0,0.37,0.813,54.0,26.0,7.0,8.0,,,,,,
5542,21800991.0,,Portland Trail Blazers,0.0,127.0,127.0,127.0,Portland Trail Blazers,7.0,,,,,,,0.4479999999999999,0.778,52.0,19.0,5.0,7.0
