,GAME_ID,PTS
9059,21900109,213
10138,21900110,210
6916,21900111,253
1009,21900112,195
12290,21900113,233
10676,21900114,232
11216,21900115,208
15511,21900116,218
14444,21900117,204
14981,21900118,213
11752,21900119,230
7446,21900120,244
2078,21900121,226
3151,21900122,208
10137,21900123,197
6915,21900124,203
7985,21900125,234
5836,21900126,175
1008,21900127,250
2077,21900128,225
2608,21900129,211
3150,21900130,260
4218,21900131,222
3688,21900132,198
9057,21900133,211
16043,21900134,220
12825,21900135,240
8516,21900136,195
7984,21900137,250
11214,21900138,237
13364,21900139,217
15510,21900140,234
3149,21900141,222
2076,21900142,238
14442,21900143,222
4217,21900144,230
5295,21900145,186
9595,21900146,196
10135,21900147,195
15509,21900148,225
2607,21900149,222
3687,21900150,246
10674,21900151,238
7983,21900152,233
11751,21900153,206
14441,21900154,236
9056,21900155,209
14980,21900156,273
4756,21900157,195
7443,21900158,243
5833,21900159,214
11212,21900160,220
1537,21900161,205
3148,21900162,209
6913,21900163,239
2075,21900164,259
10673,21900165,240
7982,21900166,194
16041,21900167,215
9055,21900168,220
4755,21900169,213
13900,21900170,213
14979,21900171,253
12823,21900172,246
1005,21900173,205
11750,21900174,196
7981,21900175,228
6912,21900176,185
8513,21900177,205
6372,21900178,203
7441,21900179,230
13361,21900180,212
12285,21900181,237
465,21900182,251
10132,21900183,209
1004,21900184,199
9054,21900185,246
3685,21900186,245
2073,21900187,208
464,21900188,223
1535,21900189,228
9592,21900190,201
13360,21900191,228
6911,21900192,216
11210,21900193,240
12284,21900194,227
10672,21900195,184
7440,21900196,214
5291,21900197,178
4213,21900198,209
2072,21900199,219
10671,21900200,236
5830,21900201,219
10131,21900202,213
12283,21900203,270
6910,21900204,262
16038,21900205,192
1534,21900206,224
9053,21900207,210
3145,21900208,236
2603,21900209,198
13898,21900210,198
3684,21900211,200
5290,21900212,211
11208,21900213,266
10670,21900214,245
15506,21900215,231
14976,21900216,243
11747,21900217,213
12282,21900218,219
2602,21900219,224
12820,21900220,257
1533,21900221,244
1001,21900222,188
4211,21900223,222
5289,21900224,241
7438,21900225,198
2601,21900226,231
9591,21900227,217
13358,21900228,235
12281,21900229,215
6369,21900230,199
1532,21900231,214
5828,21900232,217
15505,21900233,194
13896,21900234,248
4750,21900235,260
8509,21900236,204
11746,21900237,219
3682,21900238,220
5288,21900239,243
7976,21900240,214
9051,21900241,191
9590,21900242,240
460,21900243,238
11745,21900244,205
6368,21900245,217
13357,21900246,197
2600,21900247,211
13895,21900248,240
12280,21900249,218
12819,21900250,197
3142,21900251,213
14974,21900252,221
7975,21900253,231
15503,21900254,203
9050,21900255,220
13894,21900256,223
11744,21900257,188
13356,21900258,224
6367,21900259,225
14435,21900260,240
6906,21900261,213
7436,21900262,214
10667,21900263,272
5826,21900264,224
12818,21900265,255
2599,21900266,194
7974,21900267,219
15502,21900268,217
13355,21900269,173
1529,21900270,229
10126,21900271,196
9588,21900272,209
4208,21900273,227
14434,21900274,197
12817,21900275,213
5285,21900276,204
10666,21900277,233
2598,21900278,210
14972,21900279,228
3680,21900280,197
10125,21900281,235
457,21900282,269
6904,21900283,233
6365,21900284,215
8506,21900285,217
14433,21900286,222
5824,21900287,214
15501,21900288,230
12816,21900289,211
4207,21900290,196
13354,21900291,240
14971,21900292,275
10665,21900293,213
10124,21900294,197
456,21900295,183
9586,21900296,221
6903,21900297,220
2597,21900298,219
15500,21900299,221
9047,21900300,247
6364,21900301,231
2065,21900302,215
12276,21900303,268
3679,21900304,201
11203,21900305,214
4205,21900306,197
6902,21900307,230
9046,21900308,242
455,21900309,248
996,21900310,205
2596,21900311,205
9585,21900312,207
7434,21900313,235
13890,21900314,217
11741,21900315,243
14969,21900316,232
8504,21900317,221
13352,21900318,228
10663,21900319,271
7971,21900320,215
9045,21900321,180
9584,21900322,209
3677,21900323,203
6362,21900324,215
4204,21900325,198
12814,21900326,266
5282,21900327,210
11740,21900328,209
11201,21900329,249
3137,21900330,214
8503,21900331,207
1526,21900332,235
4745,21900333,224
13889,21900334,238
7970,21900335,207
454,21900336,229
2594,21900337,215
13351,21900338,214
5281,21900339,254
3136,21900340,216
12813,21900341,204
7432,21900342,267
9582,21900343,209
1525,21900344,198
13350,21900345,185
11738,21900346,237
6900,21900347,211
2062,21900348,208
10661,21900349,234
13888,21900350,194
4203,21900351,212
14966,21900352,221
10120,21900353,189
453,21900354,256
8502,21900355,202
4743,21900356,226
9581,21900357,239
5819,21900358,183
5279,21900359,204
7969,21900360,221
2592,21900361,238
7430,21900362,243
10660,21900363,223
2061,21900364,239
11737,21900365,187
8501,21900366,246
10119,21900367,224
1523,21900368,226
15496,21900369,233
11198,21900370,213
4742,21900371,237
10118,21900372,225
451,21900373,210
5818,21900374,223
16025,21900375,156
14427,21900376,241
5278,21900377,241
11736,21900378,204
4201,21900379,220
12273,21900380,240
7968,21900381,212
5277,21900382,215
14965,21900383,239
3134,21900384,240
6897,21900385,233
4741,21900386,222
12810,21900387,212
2059,21900388,249
9579,21900389,192
5817,21900390,197
7967,21900391,198
3672,21900392,216
4200,21900393,179
14964,21900394,252
13347,21900395,246
4740,21900396,216
14425,21900397,229
6896,21900398,236
2589,21900399,215
11197,21900400,221
11734,21900401,212
5816,21900402,207
449,21900403,263
7966,21900404,209
9040,21900405,211
5276,21900406,219
16022,21900407,198
15493,21900408,211
14963,21900409,219
6356,21900410,212
2057,21900411,206
12808,21900412,248
3132,21900413,212
9039,21900414,217
4199,21900415,234
13884,21900416,217
6895,21900417,215
12271,21900418,223
4739,21900419,239
14423,21900420,221
9577,21900421,224
15492,21900422,207
14962,21900423,240
6355,21900424,243
10115,21900425,215
12807,21900426,234
7427,21900427,209
9038,21900428,221
4198,21900429,208
16021,21900430,221
447,21900431,234
15491,21900432,226
10114,21900433,233
6894,21900434,225
14422,21900435,234
5274,21900436,243
10655,21900437,264
11194,21900438,219
3130,21900439,217
989,21900440,212
9576,21900441,206
5273,21900442,230
3669,21900443,232
1518,21900444,239
15490,21900445,234
13343,21900446,235
14960,21900447,236
9037,21900448,198
6354,21900449,211
14421,21900450,260
10654,21900451,224
11193,21900452,196
4737,21900453,217
7425,21900454,217
988,21900455,220
10112,21900456,230
4196,21900457,220
5272,21900458,217
2054,21900459,212
15489,21900460,234
8494,21900461,176
14420,21900462,207
12268,21900463,200
7424,21900464,209
13881,21900465,236
1517,21900466,246
12804,21900467,206
9036,21900468,195
445,21900469,198
9574,21900470,225
4195,21900471,201
14419,21900472,229
986,21900473,210
2053,21900474,218
6352,21900475,233
14958,21900476,207
2585,21900477,197
4735,21900478,206
7423,21900479,182
9035,21900480,211
12267,21900481,245
4194,21900482,262
10652,21900483,222
11191,21900484,248
5271,21900485,227
13340,21900486,195
16018,21900487,221
4734,21900488,239
3665,21900489,235
5811,21900490,203
9034,21900491,194
6351,21900492,228
6889,21900493,225
7961,21900494,237
15487,21900495,185
11190,21900496,238
985,21900497,201
10109,21900498,212
11727,21900499,192
13339,21900500,214
3664,21900501,234
12266,21900502,230
3126,21900503,207
9033,21900504,223
11189,21900505,210
7421,21900506,210
5810,21900507,224
1514,21900508,215
3663,21900509,240
6350,21900510,160
2583,21900511,200
7420,21900512,183
3125,21900513,234
12265,21900514,212
11726,21900515,251
15486,21900516,238
984,21900517,215
9032,21900518,190
11188,21900519,225
4732,21900520,226
10649,21900521,232
5809,21900522,236
5268,21900523,254
7959,21900524,223
13877,21900525,205
9570,21900526,227
1513,21900527,227
3662,21900528,242
983,21900529,215
3124,21900530,243
6887,21900531,245
4191,21900532,215
11725,21900533,232
5267,21900534,267
11187,21900535,233
1512,21900536,221
14415,21900537,235
15484,21900538,205
16014,21900539,219
9030,21900540,190
12799,21900541,233
14953,21900542,193
3661,21900543,238
2049,21900544,254
2581,21900545,228
6886,21900546,230
11724,21900547,209
1511,21900548,228
13336,21900549,200
12798,21900550,214
14414,21900551,231
10647,21900552,217
8489,21900553,204
981,21900554,243
13335,21900555,222
6347,21900556,230
9029,21900557,212
4731,21900558,237
3122,21900559,213
2580,21900560,231
8488,21900561,232
4189,21900562,205
1510,21900563,227
10106,21900564,207
7417,21900565,218
12797,21900566,205
14951,21900567,212
7956,21900568,230
2047,21900569,234
2579,21900570,221
14413,21900571,255
5806,21900572,243
9028,21900573,192
16012,21900574,201
6884,21900575,233
4188,21900576,209
7416,21900577,248
2046,21900578,245
15481,21900579,207
12796,21900580,235
10105,21900581,200
3659,21900582,214
6883,21900583,223
6345,21900584,245
14950,21900585,243
7955,21900586,194
12260,21900587,209
14412,21900588,224
5265,21900589,218
16011,21900590,192
15480,21900591,227
10104,21900592,196
2577,21900593,214
7415,21900594,221
16010,21900595,227
11721,21900596,226
1508,21900597,227
10644,21900598,233
13872,21900599,225
14411,21900600,231
8485,21900601,230
3119,21900602,221
5264,21900603,231
977,21900604,219
10103,21900605,223
6344,21900606,206
2576,21900607,221
9565,21900608,203
13333,21900609,251
16009,21900610,186
4727,21900611,224
3118,21900612,250
5803,21900613,237
8484,21900614,219
6881,21900615,251
13871,21900616,270
3656,21900617,265
9025,21900618,217
7413,21900619,230
10102,21900620,189
14948,21900621,251
1506,21900622,222
12793,21900623,223
12258,21900624,241
11181,21900625,232
2043,21900626,263
7952,21900627,214
975,21900628,242
434,21900629,239
8483,21900630,177
1505,21900631,234
7412,21900632,234
5802,21900633,239
9024,21900634,204
11180,21900635,225
11719,21900636,224
12257,21900637,209
3655,21900638,222
14947,21900639,206
433,21900640,239
7951,21900641,228
9023,21900642,189
8482,21900643,192
6341,21900644,231
4725,21900645,219
2042,21900646,242
6879,21900647,209
974,21900648,246
7411,21900649,207
12256,21900650,238
9562,21900651,206
11179,21900652,253
5261,21900653,217
15476,21900654,233
9022,21900655,234
432,21900656,197
973,21900657,214
14946,21900658,263
5800,21900659,192
13329,21900660,202
2572,21900661,227
3653,21900662,226
2041,21900663,238
9561,21900664,199
13868,21900665,225
14945,21900666,236
5799,21900667,241
11178,21900668,258
16007,21900669,219
15475,21900670,237
972,21900671,207
13328,21900672,230
6339,21900673,239
2571,21900674,179
7409,21900675,255
2040,21900676,219
431,21900677,251
12254,21900678,202
4181,21900679,247
3114,21900680,219
15474,21900681,232
1502,21900682,224
7408,21900683,217
5798,21900684,199
3651,21900685,227
12253,21900686,216
14944,21900687,285
8479,21900688,207
5258,21900689,209
14406,21900690,223
971,21900691,231
9559,21900692,268
15473,21900693,215
6338,21900694,205
12252,21900695,219
11715,21900696,262
12787,21900697,204
13866,21900698,243
8478,21900699,189
1500,21900700,236
970,21900701,210
4180,21900702,219
13326,21900703,244
14405,21900704,200
6877,21900705,282
10637,21900706,237
9558,21900708,221
7947,21900709,240
14404,21900710,233
13865,21900711,247
11176,21900712,237
12786,21900713,220
1499,21900714,224
16005,21900715,228
428,21900716,244
4179,21900717,223
3649,21900718,206
11713,21900719,227
13324,21900720,197
2567,21900721,251
3111,21900722,249
14403,21900723,250
6876,21900724,242
10636,21900725,218
5797,21900726,246
5256,21900727,224
9557,21900728,177
9018,21900729,191
1498,21900730,243
7945,21900731,220
968,21900732,211
427,21900733,223
16004,21900734,204
11174,21900735,231
5796,21900736,242
3647,21900737,251
4718,21900738,226
10635,21900739,237
2566,21900740,231
16003,21900741,212
1497,21900742,273
3109,21900743,215
14940,21900744,242
967,21900745,238
10634,21900746,216
10094,21900747,243
15469,21900748,178
7405,21900749,222
5255,21900750,213
6874,21900751,228
4717,21900752,235
3646,21900753,226
5795,21900754,231
15468,21900755,224
966,21900756,216
4176,21900757,217
13322,21900758,237
425,21900759,247
12784,21900760,212
3108,21900761,228
3645,21900762,193
5254,21900763,239
8474,21900764,208
2565,21900765,244
6873,21900766,213
11172,21900767,242
5794,21900768,232
10092,21900769,226
3107,21900770,237
965,21900771,219
13321,21900772,221
12783,21900773,209
10632,21900774,218
11710,21900775,202
11171,21900776,231
9014,21900777,206
16001,21900778,216
8473,21900779,187
9553,21900780,241
13320,21900781,237
7403,21900782,257
5793,21900783,245
10631,21900784,225
12246,21900785,224
12782,21900786,223
423,21900787,275
10091,21900788,229
14399,21900789,205
13860,21900790,227
5252,21900791,225
11170,21900792,224
15465,21900793,163
9552,21900794,211
9013,21900795,261
7402,21900796,263
6871,21900797,234
3105,21900798,242
3643,21900799,247
6331,21900800,214
5792,21900801,225
5251,21900802,213
2563,21900803,240
2032,21900804,255
12244,21900805,220
963,21900806,221
1494,21900807,232
15464,21900808,228
13318,21900809,192
9551,21900810,229
14936,21900811,210
11168,21900812,215
7401,21900813,223
3104,21900814,241
4173,21900815,218
13858,21900816,217
3642,21900817,236
5250,21900818,274
2031,21900819,241
15463,21900820,232
6329,21900821,253
7939,21900822,216
2562,21900823,196
11706,21900824,254
4712,21900825,240
3103,21900826,228
1493,21900827,221
9550,21900828,204
10628,21900829,219
961,21900830,244
3641,21900831,214
13857,21900832,217
5790,21900833,222
11167,21900834,243
5249,21900835,215
7938,21900836,201
419,21900837,218
1492,21900838,229
2561,21900839,216
10088,21900840,217
13856,21900841,230
5789,21900842,226
9549,21900843,208
3640,21900844,244
14934,21900845,243
12778,21900846,234
2029,21900847,216
15462,21900848,211
6327,21900849,244
10087,21900850,241
14933,21900851,271
9010,21900852,228
4710,21900853,235
3101,21900854,262
13855,21900855,242
14395,21900856,221
15996,21900857,199
13315,21900858,205
12777,21900859,246
15461,21900860,213
2028,21900861,227
959,21900862,224
11704,21900863,206
15995,21900864,208
10086,21900865,202
7936,21900866,216
417,21900867,250
7397,21900868,255
12241,21900869,212
4709,21900870,252
5247,21900871,194
958,21900872,217
8467,21900873,221
9547,21900874,206
12776,21900875,220
5787,21900876,202
9008,21900877,261
416,21900878,259
13314,21900879,195
3099,21900880,244
11702,21900881,205
6865,21900882,219
1489,21900883,220
15460,21900884,224
14931,21900885,248
3638,21900886,235
2558,21900887,240
11163,21900888,246
6324,21900889,229
9546,21900890,217
14392,21900891,193
957,21900892,221
9007,21900893,227
4168,21900894,214
6864,21900895,178
7395,21900896,202
5245,21900897,266
3637,21900898,251
15459,21900899,206
2026,21900900,236
4167,21900901,234
13852,21900902,239
8465,21900903,248
11162,21900904,237
414,21900905,215
6863,21900906,194
3097,21900907,216
12239,21900908,227
12238,21900909,207
7933,21900910,249
7394,21900911,273
12774,21900912,203
4166,21900913,216
10622,21900914,237
10083,21900915,227
14929,21900916,259
1486,21900917,218
12773,21900918,221
6322,21900919,229
14390,21900920,197
13851,21900921,216
2556,21900922,223
2024,21900923,250
9544,21900924,219
11161,21900925,229
3635,21900926,226
5243,21900927,225
11699,21900928,233
13311,21900929,234
413,21900930,230
7931,21900931,259
12772,21900932,229
954,21900933,193
9543,21900934,210
9004,21900935,250
6321,21900936,214
14389,21900937,217
10621,21900938,244
5783,21900939,216
15990,21900940,207
13849,21900941,216
3634,21900942,206
412,21900943,219
4164,21900944,232
11698,21900945,234
2554,21900946,217
7391,21900947,227
5242,21900948,215
953,21900949,209
6860,21900950,271
6320,21900951,189
9542,21900952,221
4704,21900953,232
1484,21900954,261
8462,21900955,180
13310,21900956,231
15989,21900957,281
6859,21900958,204
13309,21900959,193
952,21900960,225
8461,21900961,237
1483,21900962,211
7390,21900963,228
9002,21900964,235
3093,21900965,228
11158,21900966,226
5241,21900967,238
7929,21900968,206
8460,21900969,267
6319,21900970,207
10080,21900971,230
3092,21900973,210
13847,21901231,210
5240,21901232,204
9001,21901233,246
11157,21901234,275
14924,21901235,237
6858,21901236,231
12234,21901237,249
4702,21901238,302
6318,21901239,230
12770,21901240,204
2020,21901241,229
10079,21901242,248
13308,21901243,199
14923,21901244,228
950,21901245,252
14385,21901246,214
11695,21901247,248
6857,21901248,236
3090,21901249,232
13307,21901250,210
3630,21901251,234
14922,21901252,211
2019,21901253,208
10078,21901254,262
13845,21901255,224
6856,21901256,235
11694,21901257,224
10616,21901258,232
8999,21901259,229
6316,21901260,218
11155,21901261,212
14383,21901262,239
10077,21901263,205
3629,21901264,258
12768,21901265,191
8998,21901266,208
7925,21901267,264
2018,21901268,265
6315,21901269,246
10615,21901270,213
5237,21901271,237
3628,21901272,240
4699,21901273,210
12230,21901274,230
14382,21901275,213
7924,21901276,225
8997,21901277,209
2017,21901278,225
13305,21901279,222
11153,21901280,239
13842,21901281,266
5775,21901282,227
10614,21901283,231
3087,21901284,268
12766,21901285,224
14381,21901286,207
12229,21901287,235
8996,21901288,241
11152,21901289,245
4698,21901290,241
5235,21901291,249
10613,21901292,229
3086,21901293,236
6853,21901294,220
9535,21901295,206
3626,21901296,245
8995,21901297,204
12228,21901298,228
10612,21901299,247
11151,21901300,265
14380,21901301,229
2015,21901302,218
6852,21901303,239
9534,21901304,212
10073,21901305,246
6312,21901306,231
5234,21901307,235
14917,21901308,186
11150,21901309,267
5773,21901310,258
6851,21901311,225
8994,21901312,260
3084,21901313,230
13840,21901314,230
10072,21901315,230
6311,21901316,201
12763,21901317,210
13301,21901318,226
4284,22000001,224
5900,22000002,225
6979,22000003,243
10739,22000004,208
2141,22000005,209
4283,22000006,237
8048,22000007,218
3212,22000008,253
3751,22000009,229
16107,22000010,235
9661,22000011,228
6440,22000012,220
10200,22000013,220
2142,22000014,212
2673,22000015,228
12849,22000016,226
12352,22000017,250
15577,22000018,212
11816,22000019,246
11278,22000020,220
14505,22000021,234
16106,22000022,216
1602,22000023,247
9121,22000024,250
10199,22000025,198
9660,22000026,231
13428,22000027,233
7509,22000028,227
11277,22000029,254
10738,22000030,209
3211,22000031,197
8047,22000032,210
15042,22000033,233
12350,22000034,193
1601,22000035,212
8581,22000036,240
9659,22000037,215
2671,22000038,257
10737,22000039,216
7508,22000040,218
15575,22000041,248
8046,22000042,227
12889,22000043,219
3750,22000044,235
11276,22000045,222
1600,22000046,181
4281,22000047,222
1069,22000048,227
13427,22000049,193
15041,22000050,222
6438,22000051,241
12888,22000052,225
2139,22000053,197
5359,22000054,225
11813,22000055,240
1068,22000056,233
530,22000057,286
6437,22000058,227
16104,22000059,217
5896,22000060,228
5358,22000061,233
1599,22000062,218
2669,22000063,263
10196,22000064,208
4820,22000065,241
8579,22000066,183
12887,22000067,193
13965,22000068,201
16103,22000069,201
15573,22000070,189
3209,22000071,176
529,22000072,210
6974,22000073,222
15039,22000074,239
5895,22000075,212
3748,22000076,209
5357,22000077,206
11274,22000078,221
11811,22000079,196
8578,22000080,208
12886,22000081,207
10195,22000082,239
528,22000083,187
13425,22000084,236
1066,22000085,242
8043,22000086,245
5894,22000087,202
3747,22000088,233
12347,22000089,239
3208,22000090,226
10733,22000091,219
4279,22000092,259
9116,22000093,186
10194,22000094,219
527,22000095,221
6435,22000096,208
13424,22000097,240
4818,22000098,213
6973,22000099,240
9655,22000100,234
4278,22000101,243
8042,22000102,226
14500,22000103,186
7504,22000104,239
12346,22000105,229
2666,22000106,219
9654,22000107,221
1596,22000108,199
15037,22000109,277
16100,22000110,196
6434,22000111,212
8576,22000112,212
15570,22000113,245
12884,22000114,221
13423,22000115,238
4277,22000116,209
11809,22000117,252
10192,22000118,231
1595,22000119,184
3745,22000120,241
5892,22000121,227
11271,22000122,252
15569,22000123,215
15036,22000124,223
12883,22000125,190
2134,22000126,228
9114,22000127,222
14498,22000128,225
13960,22000129,249
4276,22000130,220
2664,22000131,232
11808,22000132,267
10191,22000133,218
16098,22000134,218
9653,22000135,242
15035,22000136,252
1594,22000137,190
7502,22000138,247
9113,22000139,210
11807,22000140,224
13959,22000141,182
5352,22000142,257
12882,22000143,245
3743,22000144,203
5890,22000146,222
7501,22000147,184
13421,22000148,211
8573,22000149,197
14497,22000150,192
9112,22000151,220
15034,22000152,235
524,22000153,206
11269,22000155,223
11806,22000156,249
6432,22000157,271
3742,22000158,238
1592,22000159,204
4814,22000161,217
12342,22000162,214
9651,22000163,199
3204,22000164,197
6968,22000165,211
13929,22000166,253
9081,22000167,208
8572,22000168,225
7500,22000169,225
12880,22000170,227
10694,22000171,227
5351,22000172,217
11805,22000173,258
10188,22000174,233
16095,22000175,219
4813,22000176,214
4273,22000177,218
9650,22000178,198
15530,22000179,211
9111,22000180,221
1591,22000181,209
6967,22000182,221
2662,22000184,252
4248,22000185,218
13957,22000186,208
5887,22000187,207
5350,22000188,238
12340,22000189,194
9110,22000190,237
13418,22000191,229
15566,22000192,220
14495,22000193,210
9625,22000194,233
11266,22000195,218
1061,22000196,180
2661,22000198,218
10148,22000199,210
13956,22000200,214
11803,22000201,251
9649,22000202,225
8569,22000203,175
7499,22000205,205
6429,22000206,220
12339,22000207,229
14494,22000208,212
6966,22000209,248
13417,22000210,209
4811,22000211,245
5886,22000212,228
12878,22000213,220
2130,22000214,220
15025,22000215,216
1590,22000216,282
9648,22000217,236
1060,22000218,226
15564,22000219,238
6428,22000220,213
7498,22000221,193
4810,22000222,212
4271,22000223,220
11802,22000224,211
5885,22000226,219
13954,22000227,247
4270,22000228,223
16093,22000229,233
15563,22000230,205
9647,22000231,238
1589,22000232,238
1059,22000233,232
13415,22000234,182
519,22000236,214
3199,22000237,239
3738,22000238,256
12877,22000239,226
11801,22000241,197
13953,22000242,235
15562,22000243,224
8032,22000244,252
2658,22000245,191
2128,22000246,230
4808,22000247,241
10725,22000248,232
13414,22000249,209
1588,22000250,244
5346,22000251,208
9106,22000252,211
15033,22000253,222
6964,22000254,244
11264,22000256,229
10183,22000257,223
13413,22000258,243
16091,22000259,225
8031,22000260,183
1587,22000261,223
1057,22000262,222
3736,22000265,230
4268,22000266,238
11263,22000267,247
517,22000268,207
4807,22000269,195
8565,22000270,202
9644,22000271,222
15560,22000272,229
11800,22000273,228
516,22000274,260
6424,22000275,191
5882,22000276,213
6963,22000277,223
2621,22000278,191
2127,22000279,230
1056,22000280,216
12874,22000281,199
3196,22000282,220
4267,22000283,234
15559,22000284,199
5344,22000285,214
10723,22000286,207
11262,22000287,205
9643,22000288,213
5343,22000289,206
515,22000290,216
1585,22000291,183
13411,22000292,250
6962,22000293,257
7493,22000294,212
12873,22000295,272
3734,22000296,228
3195,22000297,221
11261,22000298,245
16088,22000299,240
4805,22000300,238
11798,22000301,209
1055,22000302,191
10722,22000303,216
12333,22000304,241
15558,22000305,209
3733,22000306,245
9642,22000307,229
8563,22000308,244
13410,22000309,217
15029,22000310,295
7492,22000311,213
7491,22000312,198
5879,22000313,206
6421,22000314,250
8562,22000315,212
6960,22000316,240
11797,22000317,227
4804,22000318,242
3193,22000319,217
12332,22000320,235
3703,22000321,253
14491,22000322,250
9101,22000323,231
5341,22000324,244
13948,22000325,222
4264,22000326,218
16086,22000327,229
1582,22000328,220
6959,22000329,240
3192,22000330,238
6420,22000331,203
8561,22000332,210
4803,22000333,191
7490,22000334,219
10720,22000335,224
1053,22000336,227
11258,22000337,226
512,22000338,203
3191,22000339,263
4802,22000340,218
3732,22000341,207
13946,22000342,259
2122,22000343,227
2653,22000344,242
13408,22000345,240
1581,22000346,228
6419,22000347,217
7489,22000348,209
15556,22000349,201
1052,22000350,234
11257,22000351,209
11795,22000352,233
2652,22000353,210
8025,22000354,232
2121,22000355,227
511,22000356,253
6957,22000357,223
12330,22000358,217
7488,22000359,238
3190,22000360,266
5877,22000361,264
13945,22000363,198
8559,22000364,212
1051,22000365,191
11794,22000366,223
4800,22000367,213
2651,22000368,206
13406,22000369,241
7487,22000370,249
4261,22000371,205
10717,22000372,232
6956,22000373,237
12868,22000374,231
8024,22000375,233
8558,22000376,194
2120,22000377,231
12328,22000378,205
13944,22000379,230
11256,22000380,203
10176,22000381,230
15023,22000382,252
9637,22000383,198
3188,22000384,235
2119,22000385,245
16082,22000386,244
7486,22000387,231
1578,22000388,228
6955,22000389,249
12867,22000390,227
15553,22000391,206
4798,22000392,195
9097,22000393,216
11255,22000394,232
7485,22000395,234
15022,22000396,200
12327,22000397,239
1049,22000398,226
2118,22000399,273
5336,22000400,231
3728,22000401,192
6954,22000402,244
5874,22000403,220
1577,22000404,239
11792,22000405,235
10715,22000406,231
508,22000407,238
8556,22000408,220
4258,22000409,251
6415,22000410,206
11253,22000411,239
15552,22000412,210
7484,22000413,228
16080,22000414,232
6953,22000415,223
5873,22000416,227
10714,22000417,199
14485,22000418,234
1576,22000419,239
9634,22000420,232
4796,22000421,250
8555,22000422,235
10173,22000423,257
1575,22000424,227
6414,22000425,243
8021,22000426,261
3726,22000427,211
12317,22000428,208
14484,22000429,257
6952,22000430,237
5872,22000431,216
12864,22000432,219
10713,22000433,252
1563,22000435,226
9094,22000436,196
15019,22000437,258
1045,22000438,236
4795,22000439,231
9633,22000440,262
11251,22000441,250
6413,22000443,232
13940,22000444,210
13401,22000445,206
5871,22000446,207
6412,22000447,228
9093,22000449,244
10171,22000450,217
505,22000451,230
15549,22000452,204
12862,22000453,183
7481,22000454,167
2114,22000455,246
3164,22000456,195
13939,22000457,228
16079,22000459,202
11788,22000460,236
4768,22000461,256
10711,22000462,225
6411,22000463,190
11250,22000464,229
2113,22000465,235
1573,22000466,218
9092,22000467,201
13399,22000468,213
8553,22000469,202
3723,22000470,238
11787,22000471,243
5331,22000472,220
2644,22000474,220
12860,22000475,202
14480,22000476,194
10710,22000477,232
16078,22000478,242
5869,22000479,251
1572,22000480,223
9091,22000481,198
11786,22000482,245
4253,22000483,220
10169,22000484,211
1042,22000485,217
7479,22000486,251
3722,22000487,217
5330,22000488,251
9632,22000489,218
1041,22000490,239
1571,22000491,208
13397,22000492,224
2643,22000493,259
15546,22000494,246
12325,22000495,201
16077,22000496,245
13937,22000497,203
3183,22000498,208
9090,22000499,221
8551,22000500,261
14479,22000501,216
15015,22000502,222
2111,22000503,254
15545,22000504,217
9631,22000505,230
13396,22000506,233
13936,22000507,240
10708,22000508,203
14478,22000509,218
12858,22000510,227
4251,22000511,251
5867,22000512,195
10167,22000513,221
2110,22000514,231
9630,22000515,217
9089,22000516,233
7477,22000517,240
3720,22000518,222
8015,22000519,213
5327,22000520,205
15544,22000521,199
500,22000522,208
2624,22000523,235
1039,22000524,221
14477,22000525,217
7476,22000526,217
4250,22000527,208
16075,22000528,253
9088,22000529,254
9629,22000530,244
3719,22000531,230
1569,22000532,191
13934,22000533,253
12323,22000534,237
16074,22000535,234
14476,22000536,236
1038,22000537,229
499,22000538,174
13395,22000539,234
3718,22000540,225
12322,22000541,212
10706,22000542,218
1568,22000543,225
498,22000544,227
13933,22000545,254
4789,22000546,246
7475,22000547,237
2108,22000548,252
3180,22000549,165
4249,22000550,214
11782,22000551,243
13394,22000552,257
9627,22000553,216
5325,22000554,236
6944,22000555,223
12321,22000556,209
6405,22000557,196
11781,22000558,242
11259,22000559,253
1047,22000560,195
15551,22000561,235
12863,22000562,235
3724,22000563,223
15550,22000564,207
15542,22000565,218
15010,22000566,239
3179,22000567,219
16072,22000568,207
1036,22000569,230
497,22000570,241
6404,22000571,214
2639,22000572,232
8546,22000573,235
2106,22000574,240
3178,22000575,224
4247,22000576,234
11243,22000577,248
11780,22000578,230
10163,22000579,228
14473,22000580,205
1567,22000581,198
6403,22000582,191
12319,22000583,181
13932,22000584,213
5863,22000585,205
12853,22000586,216
15540,22000587,195
13392,22000588,218
6942,22000589,244
11779,22000590,227
11242,22000591,246
3715,22000592,219
12852,22000593,250
4246,22000594,250
12318,22000595,233
9084,22000596,199
1566,22000597,182
1035,22000598,241
11241,22000599,226
2637,22000600,213
2104,22000601,250
11778,22000602,238
15007,22000603,255
8010,22000604,229
5322,22000605,208
9624,22000606,227
10702,22000607,221
5862,22000608,225
1034,22000609,226
1565,22000610,211
8543,22000611,195
2636,22000612,225
4785,22000613,226
11240,22000614,249
7471,22000615,258
15538,22000616,228
9623,22000617,239
6940,22000618,214
15006,22000619,240
1564,22000620,227
12316,22000621,205
4784,22000622,202
6400,22000623,174
16069,22000624,233
5321,22000625,194
12850,22000626,209
8542,22000627,187
7470,22000628,242
11239,22000629,194
