,GAME_ID,H_TEAM,A_TEAM,H_POINTS,A_POINTS,TOTAL,M_OF_VIC,WINNER,PLUS_MINUS,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_STL,H_BLK,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_STL,A_BLK,H_LAST_15_FG3_PCT,H_LAST_15_FT_PCT,H_LAST_15_REB,H_LAST_15_AST,H_LAST_15_STL,H_LAST_15_BLK,A_LAST_15_FG3_PCT,A_LAST_15_FT_PCT,A_LAST_15_REB,A_LAST_15_AST,A_LAST_15_STL,A_LAST_15_BLK
5823,21800904,Los Angeles Lakers,Memphis Grizzlies,105,110,215,5,Memphis Grizzlies,5,0.37,0.75,46,25,8,5,0.25,0.826,57,20,7,5,0.33793333333333336,0.697,46.53333333333333,27.266666666666666,6.266666666666667,4.666666666666667,0.30293333333333333,0.7707333333333335,41.733333333333334,23.466666666666665,8.0,4.666666666666667
5824,21800905,Sacramento Kings,Minnesota Timberwolves,105,112,217,7,Minnesota Timberwolves,7,0.34600000000000003,0.759,44,20,13,2,0.258,0.7140000000000001,49,23,10,6,0.34153333333333336,0.7133333333333333,46.46666666666667,25.333333333333332,8.6,4.8,0.3592666666666667,0.7993333333333335,46.4,24.8,7.6,3.933333333333333
5825,21800906,Philadelphia 76ers,New Orleans Pelicans,111,110,221,1,Philadelphia 76ers,1,0.32299999999999995,0.684,58,23,9,8,0.179,0.708,54,29,15,8,0.37379999999999997,0.8005333333333333,44.733333333333334,27.6,8.066666666666666,5.333333333333333,0.3183333333333333,0.7372666666666667,47.333333333333336,26.333333333333332,6.466666666666667,6.066666666666666
5826,21800907,Dallas Mavericks,Los Angeles Clippers,112,121,233,9,Los Angeles Clippers,9,0.389,0.889,45,28,3,9,0.37799999999999995,0.778,40,33,11,4,0.3310666666666666,0.7317333333333332,43.8,22.733333333333334,5.466666666666667,3.8666666666666667,0.36793333333333333,0.7826666666666665,43.733333333333334,24.533333333333335,7.266666666666667,5.0
5827,21800908,Orlando Magic,New York Knicks,103,108,211,5,New York Knicks,5,0.344,0.7,47,26,6,7,0.292,0.7809999999999999,51,17,11,7,0.36240000000000006,0.8009333333333334,49.2,26.6,6.666666666666667,6.733333333333333,0.3191333333333334,0.7309333333333333,44.6,20.0,7.266666666666667,6.0
5828,21800909,Boston Celtics,Toronto Raptors,95,118,213,23,Toronto Raptors,23,0.2,0.821,47,24,6,4,0.47200000000000003,0.643,45,33,7,5,0.38453333333333334,0.8678000000000001,44.13333333333333,26.866666666666667,9.4,6.6,0.36679999999999996,0.8197333333333334,44.86666666666667,26.666666666666668,8.333333333333334,4.266666666666667
5829,21800910,Oklahoma City Thunder,Denver Nuggets,112,121,233,9,Denver Nuggets,9,0.263,0.64,46,31,10,5,0.46399999999999997,0.743,47,28,9,4,0.41866666666666663,0.7456666666666667,47.733333333333334,25.133333333333333,9.666666666666666,4.933333333333334,0.3442,0.7744,46.8,28.666666666666668,7.666666666666667,4.333333333333333
5830,21800911,Houston Rockets,Charlotte Hornets,118,113,231,5,Houston Rockets,5,0.33299999999999996,0.875,37,23,11,3,0.364,0.852,48,25,9,5,0.32766666666666666,0.8233333333333335,40.53333333333333,19.733333333333334,10.733333333333333,5.533333333333333,0.3203333333333333,0.7591333333333333,43.266666666666666,20.733333333333334,7.066666666666666,5.466666666666667
5831,21800912,Minnesota Timberwolves,Atlanta Hawks,123,131,254,8,Atlanta Hawks,8,0.316,0.6970000000000001,47,29,8,7,0.414,0.8440000000000001,65,32,1,6,0.3585333333333333,0.7908000000000002,46.733333333333334,24.933333333333334,7.933333333333334,4.133333333333334,0.38939999999999997,0.7783333333333334,43.13333333333333,24.666666666666668,7.6,4.666666666666667
5832,21800913,Portland Trail Blazers,Boston Celtics,97,92,189,5,Portland Trail Blazers,5,0.182,0.75,48,14,11,2,0.179,0.7,41,20,5,4,0.3896666666666667,0.8257333333333333,46.8,25.6,6.666666666666667,5.533333333333333,0.3728666666666667,0.8612000000000001,44.4,27.2,9.133333333333333,6.333333333333333
5833,21800914,Washington Wizards,Brooklyn Nets,125,116,241,9,Washington Wizards,9,0.297,0.8390000000000001,57,34,10,4,0.22899999999999998,0.769,41,20,7,3,0.37433333333333335,0.7773333333333334,39.733333333333334,29.8,7.8,4.133333333333334,0.3376,0.7692666666666668,47.333333333333336,25.6,6.666666666666667,4.533333333333333
5834,21800915,Golden State Warriors,Miami Heat,125,126,251,1,Miami Heat,1,0.354,0.7140000000000001,37,21,7,3,0.439,0.8,48,20,4,6,0.36000000000000004,0.7827333333333333,46.266666666666666,31.933333333333334,8.066666666666666,7.6,0.3215333333333333,0.6872000000000001,44.46666666666667,24.2,7.666666666666667,4.4
5835,21800916,Chicago Bulls,Memphis Grizzlies,109,107,216,2,Chicago Bulls,2,0.33299999999999996,0.92,42,20,12,9,0.33299999999999996,0.889,46,25,7,5,0.37620000000000003,0.8326666666666666,44.2,23.866666666666667,6.133333333333334,4.266666666666667,0.30246666666666666,0.7866000000000001,43.2,23.4,7.8,4.933333333333334
5836,21800917,Detroit Pistons,San Antonio Spurs,93,105,198,12,San Antonio Spurs,12,0.395,0.857,41,19,6,3,0.529,0.706,55,24,3,7,0.3678666666666667,0.7564666666666665,44.733333333333334,23.4,6.266666666666667,3.8,0.3954666666666667,0.8428,44.4,23.6,5.933333333333334,4.333333333333333
5837,21800918,Indiana Pacers,Dallas Mavericks,101,110,211,9,Dallas Mavericks,9,0.35700000000000004,0.81,38,19,10,3,0.43200000000000005,0.609,42,27,11,1,0.36639999999999995,0.7705999999999998,42.06666666666667,26.733333333333334,8.333333333333334,4.866666666666666,0.3408,0.7376666666666666,43.86666666666667,23.2,5.333333333333333,4.2
5838,21800919,Los Angeles Clippers,Utah Jazz,105,111,216,6,Utah Jazz,6,0.192,0.867,47,16,11,6,0.324,0.75,56,22,9,12,0.3746,0.7839333333333334,43.666666666666664,25.466666666666665,7.733333333333333,5.0,0.3509333333333334,0.7773333333333333,47.86666666666667,26.666666666666668,6.866666666666666,6.2
5839,21800920,Milwaukee Bucks,Sacramento Kings,141,140,281,1,Milwaukee Bucks,1,0.37799999999999995,0.762,57,36,3,14,0.364,0.733,58,30,6,6,0.3517333333333334,0.796,48.4,24.6,7.733333333333333,5.666666666666667,0.3424,0.7331333333333333,46.6,24.8,9.0,4.733333333333333
5840,21800921,New Orleans Pelicans,Los Angeles Lakers,119,125,244,6,Los Angeles Lakers,6,0.2,0.741,52,31,6,3,0.32,0.613,39,37,7,8,0.3072,0.7383333333333334,47.6,27.0,6.933333333333334,6.133333333333334,0.3420666666666667,0.7019333333333333,46.2,27.533333333333335,6.333333333333333,4.733333333333333
5841,21800922,Minnesota Timberwolves,Indiana Pacers,115,122,237,7,Indiana Pacers,7,0.308,0.6759999999999999,56,16,5,7,0.593,0.8390000000000001,35,35,8,11,0.36293333333333333,0.7839333333333335,46.86666666666667,25.4,7.933333333333334,4.333333333333333,0.3671333333333333,0.7686,41.4,26.2,8.6,4.6
5842,21800923,Golden State Warriors,Orlando Magic,96,103,199,7,Orlando Magic,7,0.225,0.9,47,16,5,3,0.355,0.8,53,24,2,9,0.3674,0.7834000000000001,45.86666666666667,31.266666666666666,7.8,7.266666666666667,0.36006666666666665,0.7872666666666668,49.333333333333336,26.4,6.533333333333333,6.666666666666667
5843,21800924,Cleveland Cavaliers,New York Knicks,125,118,243,7,Cleveland Cavaliers,7,0.41200000000000003,0.8059999999999999,40,24,5,3,0.344,0.652,40,26,4,3,0.3489333333333333,0.7534666666666665,45.4,23.733333333333334,5.933333333333334,2.466666666666667,0.3141333333333333,0.7274666666666667,44.8,20.133333333333333,7.666666666666667,6.0
5844,21800925,Miami Heat,Houston Rockets,118,121,239,3,Houston Rockets,3,0.536,0.792,34,28,9,2,0.413,0.929,36,22,6,5,0.32986666666666664,0.6812666666666668,45.13333333333333,23.866666666666667,7.2,4.466666666666667,0.3324,0.8304000000000002,40.46666666666667,20.333333333333332,10.866666666666667,5.333333333333333
5845,21800926,Utah Jazz,Denver Nuggets,111,104,215,7,Utah Jazz,7,0.37200000000000005,0.636,44,25,6,6,0.28,0.708,55,25,6,5,0.3509333333333334,0.7792,47.93333333333333,26.8,7.133333333333334,6.8,0.3481333333333333,0.7694,47.06666666666667,28.333333333333332,7.8,4.466666666666667
5846,21800927,Philadelphia 76ers,Oklahoma City Thunder,108,104,212,4,Philadelphia 76ers,4,0.4,0.632,44,33,9,5,0.29600000000000004,0.7140000000000001,44,28,5,3,0.36006666666666665,0.7855333333333334,45.2,26.6,8.133333333333333,5.466666666666667,0.4104,0.7293333333333333,47.8,25.866666666666667,9.666666666666666,4.866666666666666
5847,21800928,Chicago Bulls,Atlanta Hawks,168,161,329,7,Chicago Bulls,7,0.43799999999999994,0.7290000000000001,62,30,10,5,0.36700000000000005,0.68,59,33,11,8,0.36506666666666665,0.8424666666666666,43.666666666666664,23.6,6.4,4.733333333333333,0.39199999999999996,0.7837999999999999,44.06666666666667,24.733333333333334,6.933333333333334,4.933333333333334
5848,21800929,Charlotte Hornets,Brooklyn Nets,123,112,235,11,Charlotte Hornets,11,0.429,0.8240000000000001,40,24,6,4,0.313,0.778,37,27,2,5,0.32173333333333337,0.7706,43.53333333333333,21.066666666666666,7.333333333333333,5.4,0.3281333333333334,0.7650000000000001,46.333333333333336,25.266666666666666,6.533333333333333,4.466666666666667
5849,21800930,Portland Trail Blazers,Toronto Raptors,117,119,236,2,Toronto Raptors,2,0.424,0.826,42,24,9,4,0.35700000000000004,0.905,32,29,9,6,0.365,0.8206666666666665,47.266666666666666,24.666666666666668,7.333333333333333,5.266666666666667,0.3816,0.8146000000000001,45.266666666666666,27.066666666666666,8.266666666666667,4.066666666666666
5850,21800931,Washington Wizards,Boston Celtics,96,107,203,11,Boston Celtics,11,0.263,0.737,53,20,7,6,0.28600000000000003,0.765,46,26,12,3,0.37093333333333334,0.7814000000000001,40.53333333333333,30.466666666666665,8.0,4.0,0.35813333333333336,0.8478666666666667,44.733333333333334,26.8,8.6,6.133333333333334
5851,21800932,New Orleans Pelicans,Phoenix Suns,130,116,246,14,New Orleans Pelicans,14,0.593,0.7,50,34,13,4,0.353,0.857,39,25,17,2,0.30233333333333334,0.7581333333333334,47.8,27.733333333333334,7.133333333333334,5.733333333333333,0.2926666666666667,0.7543333333333333,39.4,24.133333333333333,8.6,4.466666666666667
5852,21800933,Los Angeles Clippers,Sacramento Kings,116,109,225,7,Los Angeles Clippers,7,0.387,0.727,58,19,4,6,0.28600000000000003,0.84,46,27,6,8,0.36619999999999997,0.7972666666666668,44.06666666666667,25.0,8.133333333333333,5.2,0.33999999999999997,0.7338666666666668,47.86666666666667,24.8,9.066666666666666,4.8
5853,21800934,Milwaukee Bucks,Los Angeles Lakers,131,120,251,11,Milwaukee Bucks,11,0.35,0.875,51,30,4,6,0.325,0.833,40,29,4,4,0.3519333333333334,0.7862000000000001,48.8,25.6,7.333333333333333,6.133333333333334,0.33173333333333344,0.6824666666666666,44.6,27.533333333333335,6.066666666666666,4.933333333333334
5854,21800935,Detroit Pistons,Cleveland Cavaliers,129,93,222,36,Detroit Pistons,36,0.541,0.882,51,27,5,8,0.382,0.813,33,15,7,1,0.3712,0.7629333333333331,44.4,23.266666666666666,6.266666666666667,3.8666666666666667,0.35339999999999994,0.7507999999999999,46.2,24.0,5.933333333333334,2.6
5855,21800936,Orlando Magic,Indiana Pacers,117,112,229,5,Orlando Magic,5,0.35700000000000004,0.789,41,28,7,5,0.259,0.875,36,31,5,6,0.36213333333333336,0.7858666666666667,50.06666666666667,26.533333333333335,6.2,6.533333333333333,0.3844666666666666,0.7690000000000001,41.06666666666667,27.2,8.666666666666666,5.0
5856,21800937,Brooklyn Nets,Miami Heat,88,117,205,29,Miami Heat,29,0.214,0.773,36,20,6,6,0.41200000000000003,0.682,57,36,5,9,0.32813333333333333,0.7646666666666667,45.8,25.733333333333334,6.2,4.666666666666667,0.3465333333333333,0.6946666666666668,44.733333333333334,24.2,7.6,4.4
5857,21800938,Golden State Warriors,Philadelphia 76ers,120,117,237,3,Golden State Warriors,3,0.424,0.706,39,23,14,7,0.452,0.862,46,26,6,3,0.3536000000000001,0.7942666666666667,45.666666666666664,29.6,7.6,7.066666666666666,0.3638,0.7797999999999999,45.0,26.933333333333334,8.333333333333334,5.333333333333333
5858,21800939,Memphis Grizzlies,Dallas Mavericks,111,81,192,30,Memphis Grizzlies,30,0.41200000000000003,0.792,50,30,4,6,0.175,0.667,43,17,9,5,0.30533333333333335,0.7847333333333334,43.733333333333334,23.4,7.733333333333333,5.066666666666666,0.34626666666666667,0.7390666666666665,43.46666666666667,23.4,5.6,3.533333333333333
5859,21800940,Oklahoma City Thunder,San Antonio Spurs,102,116,218,14,San Antonio Spurs,14,0.24100000000000002,0.625,45,17,7,2,0.42100000000000004,0.72,49,15,8,6,0.39566666666666667,0.7226,47.46666666666667,26.0,9.533333333333333,4.933333333333334,0.4026666666666667,0.8545999999999999,44.666666666666664,23.8,5.733333333333333,4.266666666666667
5860,21800941,New Orleans Pelicans,Denver Nuggets,120,112,232,8,New Orleans Pelicans,8,0.4,0.6920000000000001,47,28,10,4,0.281,0.862,44,25,13,7,0.3233333333333333,0.7603333333333334,48.333333333333336,27.733333333333334,7.533333333333333,5.6,0.3470666666666667,0.7632666666666668,47.4,28.666666666666668,7.733333333333333,4.2
5861,21800942,Los Angeles Lakers,Phoenix Suns,109,118,227,9,Phoenix Suns,9,0.32,0.652,40,27,3,3,0.231,0.85,41,21,7,8,0.3354000000000001,0.6846666666666666,43.53333333333333,27.666666666666668,5.933333333333334,4.933333333333334,0.29566666666666663,0.7655999999999997,39.46666666666667,24.333333333333332,9.133333333333333,4.266666666666667
5862,21800943,Milwaukee Bucks,Utah Jazz,111,115,226,4,Utah Jazz,4,0.385,0.733,53,20,6,10,0.414,0.5770000000000001,53,22,13,7,0.36233333333333334,0.7865333333333334,49.13333333333333,26.466666666666665,7.0,6.133333333333334,0.3535333333333333,0.7675333333333333,47.666666666666664,26.666666666666668,6.933333333333334,6.733333333333333
5863,21800944,Portland Trail Blazers,Charlotte Hornets,118,108,226,10,Portland Trail Blazers,10,0.344,0.9129999999999999,48,26,9,3,0.424,0.87,35,25,7,5,0.37166666666666676,0.8218666666666666,46.53333333333333,24.266666666666666,7.4,5.333333333333333,0.32366666666666666,0.7739333333333334,43.733333333333334,21.133333333333333,7.2,5.533333333333333
5864,21800945,Houston Rockets,Boston Celtics,115,104,219,11,Houston Rockets,11,0.41200000000000003,0.621,42,22,8,4,0.28600000000000003,0.759,44,23,7,0,0.34326666666666666,0.8414666666666668,39.93333333333333,21.133333333333333,10.266666666666667,5.0,0.34520000000000006,0.838,44.93333333333333,26.866666666666667,8.6,6.0
5865,21800946,Atlanta Hawks,Chicago Bulls,123,118,241,5,Atlanta Hawks,5,0.5,0.643,46,30,10,5,0.29600000000000004,0.762,42,25,6,5,0.39219999999999994,0.7791333333333333,45.6,25.333333333333332,7.066666666666666,5.0,0.3737333333333333,0.8342666666666666,45.333333333333336,24.266666666666666,6.6,4.666666666666667
5866,21800947,New York Knicks,Los Angeles Clippers,107,128,235,21,Los Angeles Clippers,21,0.379,0.765,46,23,9,9,0.5429999999999999,0.765,53,33,5,4,0.3198666666666667,0.7273333333333334,45.266666666666666,20.733333333333334,7.133333333333334,5.466666666666667,0.3666,0.7951333333333335,44.6,24.466666666666665,8.2,5.333333333333333
5867,21800948,Orlando Magic,Cleveland Cavaliers,93,107,200,14,Cleveland Cavaliers,14,0.231,0.818,41,23,5,4,0.326,0.9129999999999999,44,20,7,2,0.3718,0.7940000000000002,49.333333333333336,26.8,6.466666666666667,6.6,0.36406666666666665,0.759,45.86666666666667,23.933333333333334,5.866666666666666,2.4
5868,21800949,Toronto Raptors,Detroit Pistons,107,112,219,5,Detroit Pistons,5,0.359,0.792,50,22,8,3,0.364,0.69,46,25,10,3,0.37393333333333334,0.8166,44.93333333333333,26.933333333333334,7.6,3.933333333333333,0.38566666666666666,0.7698666666666665,45.13333333333333,23.6,6.266666666666667,4.2
5869,21800950,Minnesota Timberwolves,Washington Wizards,121,135,256,14,Washington Wizards,14,0.14800000000000002,0.684,46,25,3,4,0.33299999999999996,0.813,46,30,6,4,0.3596666666666667,0.7834000000000002,46.333333333333336,24.466666666666665,7.8,4.733333333333333,0.3646666666666666,0.7829333333333335,41.666666666666664,29.866666666666667,8.0,4.266666666666667
5870,21800951,Memphis Grizzlies,Oklahoma City Thunder,95,99,194,4,Oklahoma City Thunder,4,0.318,0.9470000000000001,44,22,9,9,0.3,0.727,53,19,10,5,0.3128,0.7832000000000001,44.13333333333333,23.933333333333334,7.133333333333334,5.133333333333334,0.3798666666666667,0.7117333333333333,48.0,25.4,8.933333333333334,4.8
5871,21800952,Dallas Mavericks,Brooklyn Nets,88,127,215,39,Brooklyn Nets,39,0.267,0.636,36,20,4,3,0.415,0.737,48,29,8,1,0.3383333333333333,0.7375333333333333,43.13333333333333,23.133333333333333,5.866666666666666,3.466666666666667,0.3242,0.7708,44.2,25.8,6.266666666666667,4.933333333333334
5872,21800953,Atlanta Hawks,Miami Heat,113,114,227,1,Miami Heat,1,0.37,0.8,42,25,9,2,0.391,0.708,40,23,9,7,0.4059333333333333,0.7645333333333333,45.733333333333334,25.466666666666665,7.266666666666667,4.933333333333334,0.3479333333333333,0.6948000000000002,45.4,25.333333333333332,7.533333333333333,4.733333333333333
5873,21800954,Denver Nuggets,San Antonio Spurs,103,104,207,1,San Antonio Spurs,1,0.425,1.0,43,27,5,3,0.32,0.737,43,27,8,7,0.338,0.7678666666666667,46.53333333333333,28.6,8.0,4.6,0.3986666666666666,0.8447999999999999,45.53333333333333,23.2,5.733333333333333,4.266666666666667
5874,21800955,Milwaukee Bucks,Phoenix Suns,105,114,219,9,Phoenix Suns,9,0.28600000000000003,0.742,57,17,8,2,0.318,0.8059999999999999,56,22,10,10,0.36100000000000004,0.7901333333333335,49.4,26.333333333333332,7.0,6.466666666666667,0.29733333333333334,0.7851999999999999,39.93333333333333,24.2,9.2,4.2
5875,21800956,New Orleans Pelicans,Utah Jazz,115,112,227,3,New Orleans Pelicans,3,0.45,0.778,44,24,12,5,0.368,0.857,47,35,3,6,0.3327333333333333,0.7592666666666668,48.733333333333334,27.866666666666667,7.8,5.466666666666667,0.3577333333333333,0.7437999999999999,48.0,25.933333333333334,7.4,6.866666666666666
5876,21800957,New York Knicks,Sacramento Kings,108,115,223,7,Sacramento Kings,7,0.414,0.643,48,17,8,5,0.379,0.7879999999999999,43,28,11,3,0.32720000000000005,0.7283333333333334,45.8,20.8,6.866666666666666,5.866666666666666,0.33240000000000003,0.7535333333333334,48.46666666666667,24.866666666666667,8.933333333333334,5.066666666666666
5877,21800958,Los Angeles Clippers,Los Angeles Lakers,113,105,218,8,Los Angeles Clippers,8,0.379,0.833,50,25,7,3,0.263,0.792,40,22,2,6,0.37753333333333333,0.7840666666666667,44.666666666666664,24.333333333333332,8.133333333333333,5.533333333333333,0.34006666666666674,0.6895333333333333,43.4,28.133333333333333,6.066666666666666,4.866666666666666
5878,21800959,Chicago Bulls,Indiana Pacers,96,105,201,9,Indiana Pacers,9,0.16,0.833,49,16,7,7,0.44,0.75,50,19,6,9,0.3744,0.8239333333333333,44.86666666666667,24.6,6.266666666666667,4.666666666666667,0.3750666666666666,0.7740000000000001,40.93333333333333,27.333333333333332,8.733333333333333,5.066666666666666
5879,21800960,Orlando Magic,Philadelphia 76ers,106,114,220,8,Philadelphia 76ers,8,0.406,0.75,44,21,4,2,0.39299999999999996,0.905,50,28,10,4,0.36813333333333337,0.8093333333333333,48.333333333333336,26.8,6.133333333333334,6.6,0.3707333333333333,0.7827333333333332,44.4,27.266666666666666,8.133333333333333,4.6
5880,21800961,Houston Rockets,Toronto Raptors,107,95,202,12,Houston Rockets,12,0.441,0.889,43,22,11,6,0.281,0.75,47,16,1,5,0.3562666666666667,0.8242666666666668,40.06666666666667,21.466666666666665,10.066666666666666,4.933333333333334,0.37120000000000003,0.8236666666666667,45.2,26.733333333333334,7.666666666666667,3.8
5881,21800962,Portland Trail Blazers,Memphis Grizzlies,111,120,231,9,Memphis Grizzlies,9,0.31,0.857,36,25,7,4,0.48100000000000004,0.75,34,22,11,5,0.365,0.8338666666666666,46.8,24.0,7.6,4.933333333333334,0.3126,0.8010666666666668,44.666666666666664,23.466666666666665,7.2,5.4
5882,21800963,Oklahoma City Thunder,Minnesota Timberwolves,120,131,251,11,Minnesota Timberwolves,11,0.391,0.581,45,20,4,8,0.5,0.743,52,28,6,2,0.3706666666666667,0.7268666666666667,47.733333333333334,24.466666666666665,9.066666666666666,5.0,0.34933333333333333,0.7703333333333334,45.733333333333334,24.533333333333335,7.466666666666667,4.8
5883,21800964,Boston Celtics,Golden State Warriors,128,95,223,33,Boston Celtics,33,0.41200000000000003,0.941,46,38,12,5,0.22899999999999998,0.826,45,26,5,2,0.3392666666666667,0.8263999999999999,44.6,26.866666666666667,8.666666666666666,5.733333333333333,0.3585333333333334,0.781,44.93333333333333,28.866666666666667,8.2,7.133333333333334
5884,21800965,Miami Heat,Charlotte Hornets,91,84,175,7,Miami Heat,7,0.34600000000000003,0.545,51,19,10,7,0.389,0.667,40,22,7,4,0.3497333333333333,0.6827333333333334,44.93333333333333,25.133333333333333,7.733333333333333,4.866666666666666,0.3348666666666667,0.7866,42.53333333333333,21.466666666666665,7.4,5.733333333333333
5885,21800966,Minnesota Timberwolves,Detroit Pistons,114,131,245,17,Detroit Pistons,17,0.444,0.9520000000000001,37,25,3,5,0.424,0.773,42,29,5,3,0.3621333333333333,0.7627333333333334,45.86666666666667,25.066666666666666,7.533333333333333,4.6,0.3877333333333333,0.7702666666666665,44.93333333333333,23.666666666666668,6.6,4.2
5886,21800967,Dallas Mavericks,Washington Wizards,123,132,255,9,Washington Wizards,9,0.366,0.643,39,27,7,2,0.364,0.8,49,30,3,2,0.33019999999999994,0.7399333333333333,42.666666666666664,22.866666666666667,5.6,3.2666666666666666,0.3498,0.7816000000000002,42.2,30.133333333333333,7.8,4.466666666666667
5887,21800968,San Antonio Spurs,Atlanta Hawks,111,104,215,7,San Antonio Spurs,7,0.303,0.722,49,27,4,9,0.302,0.792,47,21,8,2,0.3894666666666667,0.8379333333333334,45.0,23.0,5.933333333333334,4.533333333333333,0.4074,0.7618666666666666,46.13333333333333,25.533333333333335,7.4,4.866666666666666
5888,21800969,Cleveland Cavaliers,Brooklyn Nets,107,113,220,6,Brooklyn Nets,6,0.42100000000000004,0.7240000000000001,47,23,7,3,0.364,0.5770000000000001,50,21,5,7,0.35693333333333327,0.7731999999999999,45.86666666666667,23.933333333333334,6.066666666666666,2.2666666666666666,0.32639999999999997,0.7657333333333334,44.2,26.4,6.133333333333334,4.666666666666667
5889,21800970,Philadelphia 76ers,Chicago Bulls,107,108,215,1,Chicago Bulls,1,0.33299999999999996,0.792,46,22,10,5,0.261,0.741,47,21,7,3,0.3654666666666666,0.7906666666666666,44.93333333333333,26.8,8.2,4.533333333333333,0.36200000000000004,0.8245333333333333,45.0,24.2,6.4,4.6
5890,21800971,Utah Jazz,New Orleans Pelicans,114,104,218,10,Utah Jazz,10,0.267,0.636,45,31,9,8,0.375,0.65,41,17,6,4,0.36813333333333337,0.7471999999999999,47.93333333333333,26.866666666666667,7.266666666666667,6.733333333333333,0.3434,0.7578,48.0,27.666666666666668,8.066666666666666,5.2
5891,21800972,New York Knicks,Phoenix Suns,96,107,203,11,Phoenix Suns,11,0.4,0.8,46,17,6,7,0.414,0.773,31,21,11,9,0.3345333333333333,0.7276,45.93333333333333,20.666666666666668,7.0,5.8,0.2957333333333333,0.7870666666666665,41.06666666666667,24.4,9.266666666666667,4.6
5892,21800973,Boston Celtics,Sacramento Kings,111,109,220,2,Boston Celtics,2,0.39399999999999996,0.857,35,26,11,1,0.44799999999999995,0.727,40,23,8,4,0.3450666666666667,0.8291333333333333,44.2,27.466666666666665,8.733333333333333,5.0,0.3354666666666667,0.7576,48.46666666666667,24.8,9.133333333333333,4.8
5893,21800974,Denver Nuggets,Los Angeles Lakers,115,99,214,16,Denver Nuggets,16,0.31,0.706,55,33,6,3,0.226,0.522,41,26,5,4,0.3441333333333333,0.7839333333333334,46.0,28.6,8.066666666666666,4.533333333333333,0.33853333333333335,0.6994666666666667,43.46666666666667,27.733333333333334,5.866666666666666,4.933333333333334
5894,21800975,Indiana Pacers,Milwaukee Bucks,98,117,215,19,Milwaukee Bucks,19,0.37799999999999995,0.7,40,26,10,7,0.4,0.81,52,21,7,10,0.38506666666666667,0.7721333333333332,41.666666666666664,26.8,8.733333333333333,5.466666666666667,0.35300000000000004,0.7862666666666667,50.6,25.333333333333332,6.933333333333334,6.2
5895,21800976,Oklahoma City Thunder,Portland Trail Blazers,129,121,250,8,Oklahoma City Thunder,8,0.29600000000000004,0.7809999999999999,58,14,7,5,0.22,0.809,51,14,7,8,0.36340000000000006,0.7282666666666667,47.266666666666666,23.866666666666667,9.0,4.866666666666666,0.3671333333333333,0.8364666666666666,45.733333333333334,24.266666666666666,7.6,5.0
5896,21800977,Washington Wizards,Charlotte Hornets,111,112,223,1,Charlotte Hornets,1,0.33299999999999996,0.846,46,28,8,5,0.341,0.9,52,24,7,8,0.348,0.7866666666666668,43.333333333333336,30.0,7.266666666666667,4.6,0.3392000000000001,0.7810666666666666,41.8,21.266666666666666,7.6,5.333333333333333
5897,21800978,Dallas Mavericks,Orlando Magic,106,111,217,5,Orlando Magic,5,0.294,0.75,42,22,6,3,0.483,0.722,48,26,9,5,0.3342,0.7377333333333332,42.4,23.0,5.733333333333333,3.2666666666666666,0.37246666666666667,0.8038000000000001,47.733333333333334,26.466666666666665,6.133333333333334,6.4
5898,21800979,Cleveland Cavaliers,Miami Heat,110,126,236,16,Miami Heat,16,0.442,0.813,28,28,6,1,0.48,0.727,45,31,5,5,0.36279999999999996,0.7701999999999999,46.2,23.933333333333334,6.0,2.3333333333333335,0.35373333333333334,0.6729333333333333,45.2,24.933333333333334,8.0,5.2
5899,21800980,Detroit Pistons,Chicago Bulls,112,104,216,8,Detroit Pistons,8,0.33299999999999996,0.619,41,23,5,9,0.294,0.652,35,20,9,4,0.39493333333333336,0.7711333333333332,44.666666666666664,24.133333333333333,6.533333333333333,4.4,0.35800000000000004,0.8248,44.8,24.466666666666665,6.466666666666667,4.266666666666667
5900,21800981,Philadelphia 76ers,Houston Rockets,91,107,198,16,Houston Rockets,16,0.115,0.7829999999999999,59,20,9,4,0.317,0.667,43,22,13,0,0.36173333333333335,0.7940666666666665,45.266666666666666,26.333333333333332,8.4,4.733333333333333,0.36346666666666666,0.8359333333333333,40.333333333333336,21.6,10.266666666666667,4.866666666666666
5901,21800982,Utah Jazz,Memphis Grizzlies,104,114,218,10,Memphis Grizzlies,10,0.375,0.667,41,21,8,10,0.409,0.867,43,31,5,5,0.3584,0.7426666666666665,48.266666666666666,27.066666666666666,7.4,6.8,0.3259333333333334,0.8054666666666667,44.13333333333333,23.2,7.6,5.266666666666667
5902,21800983,Toronto Raptors,New Orleans Pelicans,127,104,231,23,Toronto Raptors,23,0.35100000000000003,0.889,51,31,10,12,0.256,0.615,51,28,11,0,0.36939999999999995,0.8214666666666667,45.333333333333336,25.933333333333334,7.6,3.8,0.3406,0.7498666666666668,47.53333333333333,27.0,8.2,5.2
5903,21800984,Denver Nuggets,Golden State Warriors,105,122,227,17,Golden State Warriors,17,0.364,0.7709999999999999,46,21,9,3,0.514,0.667,43,32,11,10,0.35,0.7690666666666668,47.2,29.666666666666668,7.8,4.6,0.3495333333333334,0.7792,44.4,28.933333333333334,8.0,6.8
